gesture,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0.0,"0.3039131760597229,0.9116357564926147,-7.006703981460305e-07","0.4641045033931732,0.8040708303451538,-0.03995037451386452","0.5743810534477234,0.6247249841690063,-0.07072366774082184","0.652332603931427,0.47053709626197815,-0.09930998831987381","0.687982439994812,0.3079720139503479,-0.11682652682065964","0.45107927918434143,0.23262351751327515,-0.06947304308414459","0.5920862555503845,0.32163262367248535,-0.12985990941524506","0.5707642436027527,0.49000898003578186,-0.15168288350105286","0.5278026461601257,0.49892693758010864,-0.1655803769826889","0.36188217997550964,0.2353862226009369,-0.0820029005408287","0.5325263738632202,0.44717347621917725,-0.14857502281665802","0.5016948580741882,0.6124929189682007,-0.16207535564899445","0.45378395915031433,0.592375636100769,-0.16936638951301575","0.28834420442581177,0.3211507797241211,-0.09952563047409058","0.4493074417114258,0.5775406360626221,-0.1590690016746521","0.4227021634578705,0.7075667381286621,-0.153633713722229","0.3769543766975403,0.6703400611877441,-0.14782780408859253","0.22760608792304993,0.4494192898273468,-0.12148100882768631","0.34899839758872986,0.6582100987434387,-0.1629503071308136","0.35720008611679077,0.7420912384986877,-0.1685999482870102","0.33565953373908997,0.7078278660774231,-0.1687246710062027"
0.0,"0.2958201766014099,0.9122347235679626,-7.191705435616313e-07","0.45865869522094727,0.801944375038147,-0.04061092808842659","0.5722401142120361,0.6227952241897583,-0.07116109132766724","0.6485681533813477,0.4656886160373688,-0.09961960464715958","0.680822491645813,0.3008360266685486,-0.11746136844158173","0.44614240527153015,0.23957422375679016,-0.07157274335622787","0.5876933932304382,0.3042776584625244,-0.1328505277633667","0.5719540119171143,0.4771818518638611,-0.15528546273708344","0.5310733914375305,0.5021375417709351,-0.1687478870153427","0.35601329803466797,0.24182018637657166,-0.08293234556913376","0.5272769927978516,0.43980276584625244,-0.1484559029340744","0.5004868507385254,0.6126800179481506,-0.161078080534935","0.45369306206703186,0.6071836352348328,-0.16736118495464325","0.28252190351486206,0.32637298107147217,-0.0994405746459961","0.444261759519577,0.5748636722564697,-0.15873096883296967","0.41863465309143066,0.7080205678939819,-0.1540859043598175","0.3735388219356537,0.6808609962463379,-0.1483224332332611","0.22232899069786072,0.4527592360973358,-0.12028979510068893","0.34552323818206787,0.6547378897666931,-0.16069598495960236","0.3563604950904846,0.7405604720115662,-0.16584457457065582","0.3385883867740631,0.7154110670089722,-0.16545572876930237"
0.0,"0.2927449643611908,0.9119782447814941,-6.710244520036213e-07","0.4575265944004059,0.7931658029556274,-0.03850330412387848","0.5684298276901245,0.6085624694824219,-0.06871914118528366","0.6468424797058105,0.4508127272129059,-0.09625560790300369","0.6785513162612915,0.287643164396286,-0.1127159520983696","0.43398505449295044,0.2229933738708496,-0.07417823374271393","0.5844309329986572,0.3045778274536133,-0.13339413702487946","0.5655280947685242,0.4713314473628998,-0.15317772328853607","0.5194596648216248,0.48357298970222473,-0.1661219298839569","0.34501123428344727,0.23503470420837402,-0.08660148829221725","0.5275369882583618,0.4403578042984009,-0.15299874544143677","0.49847039580345154,0.6025767922401428,-0.1655186414718628","0.44862595200538635,0.5879119634628296,-0.17307700216770172","0.2755924463272095,0.32971620559692383,-0.10327878594398499","0.4469977021217346,0.5835481882095337,-0.1604425609111786","0.41980382800102234,0.7065670490264893,-0.15402451157569885","0.37272435426712036,0.6701689958572388,-0.14912426471710205","0.22093763947486877,0.46400660276412964,-0.12436731159687042","0.3576938509941101,0.6771597862243652,-0.16363917291164398","0.3594226539134979,0.7589679956436157,-0.1696169525384903","0.3288477659225464,0.7216115593910217,-0.17151084542274475"
0.0,"0.2878890931606293,0.9105384349822998,-7.087518838488904e-07","0.45507073402404785,0.7853711843490601,-0.03892514854669571","0.5663154721260071,0.6005381941795349,-0.070758156478405","0.6449688076972961,0.43805167078971863,-0.10007847100496292","0.6740709543228149,0.2792400121688843,-0.11863584071397781","0.4279586374759674,0.21556183695793152,-0.08152026683092117","0.5844188928604126,0.30471616983413696,-0.1428859531879425","0.5665885806083679,0.4800798296928406,-0.1628541201353073","0.5215988159179688,0.5022517442703247,-0.17589041590690613","0.3373160660266876,0.2365003526210785,-0.09439098089933395","0.5297195911407471,0.4530186951160431,-0.1614864617586136","0.4976373314857483,0.6148941516876221,-0.17188359797000885","0.44543153047561646,0.605798602104187,-0.1788586527109146","0.26747944951057434,0.33982449769973755,-0.11146754771471024","0.4498371183872223,0.5988304615020752,-0.16823476552963257","0.42021268606185913,0.7173649072647095,-0.15990759432315826","0.3710373640060425,0.6840794086456299,-0.15486852824687958","0.21253076195716858,0.48327159881591797,-0.1331995129585266","0.35776957869529724,0.6985746622085571,-0.1727154403924942","0.35828062891960144,0.7749245762825012,-0.17853830754756927","0.32573240995407104,0.7350689172744751,-0.18093666434288025"
0.0,"0.28829631209373474,0.9095374941825867,-7.109144917194499e-07","0.4535071849822998,0.7765243053436279,-0.037028610706329346","0.5661077499389648,0.5869429111480713,-0.06911050528287888","0.6455899477005005,0.4208451211452484,-0.09862803667783737","0.6658205389976501,0.26724153757095337,-0.11724361032247543","0.4222171902656555,0.20636364817619324,-0.08487111330032349","0.5826253294944763,0.2987528443336487,-0.14639770984649658","0.5654488801956177,0.47303667664527893,-0.16529010236263275","0.5184280276298523,0.49128663539886475,-0.1778458058834076","0.33199432492256165,0.23741832375526428,-0.09924523532390594","0.5319039821624756,0.4526911973953247,-0.16838102042675018","0.5020550489425659,0.6123072504997253,-0.17949169874191284","0.45017868280410767,0.5993394255638123,-0.18749848008155823","0.2648024559020996,0.34922218322753906,-0.11684098094701767","0.45510396361351013,0.6024303436279297,-0.1752418875694275","0.42641574144363403,0.719413161277771,-0.16612349450588226","0.37616926431655884,0.6838490962982178,-0.16072681546211243","0.2131175994873047,0.49801039695739746,-0.138653963804245","0.3645375370979309,0.7071428298950195,-0.17888711392879486","0.36215001344680786,0.7815616130828857,-0.18378858268260956","0.32385581731796265,0.7376306653022766,-0.18587720394134521"
0.0,"0.28653302788734436,0.8959847092628479,-6.935485998837976e-07","0.4466704726219177,0.7533341646194458,-0.029505521059036255","0.5606673359870911,0.5648557543754578,-0.059541862457990646","0.6460117101669312,0.4031778872013092,-0.08821405470371246","0.6648566722869873,0.259818434715271,-0.10708963871002197","0.40970221161842346,0.195334792137146,-0.08652947098016739","0.5789773464202881,0.2984093427658081,-0.1479773074388504","0.5654982328414917,0.4762569069862366,-0.16954678297042847","0.5200732350349426,0.5036882758140564,-0.1839156448841095","0.32248640060424805,0.24687737226486206,-0.10360927879810333","0.5383426547050476,0.4669656753540039,-0.16921891272068024","0.5102159380912781,0.6189345121383667,-0.1803390383720398","0.46027669310569763,0.6141371130943298,-0.1904522180557251","0.25988197326660156,0.37100422382354736,-0.12255512177944183","0.46692705154418945,0.6254372596740723,-0.17634545266628265","0.4347514510154724,0.7335423827171326,-0.16726970672607422","0.38254424929618835,0.7059652805328369,-0.1634526550769806","0.21137608587741852,0.5269246697425842,-0.14506615698337555","0.3738674521446228,0.7344902157783508,-0.18010282516479492","0.36994531750679016,0.7982286214828491,-0.18292424082756042","0.33195528388023376,0.75699782371521,-0.18501821160316467"
0.0,"0.28614646196365356,0.8958274722099304,-5.765006676483608e-07","0.44630610942840576,0.724825918674469,-0.020384982228279114","0.5559313297271729,0.5377033352851868,-0.05082130804657936","0.6372796893119812,0.3918592631816864,-0.08164171874523163","0.662355899810791,0.2540745735168457,-0.1025451272726059","0.4019700288772583,0.1880342662334442,-0.08857673406600952","0.583047091960907,0.3008430600166321,-0.14899303019046783","0.5657600164413452,0.45983976125717163,-0.17204998433589935","0.515010416507721,0.4738862216472626,-0.18934360146522522","0.31465664505958557,0.2632148861885071,-0.1114417314529419","0.545466423034668,0.4762815237045288,-0.17501771450042725","0.5164565443992615,0.600025475025177,-0.18736182153224945","0.46554356813430786,0.583802342414856,-0.20226365327835083","0.25470203161239624,0.4091392755508423,-0.13427157700061798","0.4798700213432312,0.6403027176856995,-0.18282794952392578","0.44587233662605286,0.7223379611968994,-0.16968873143196106","0.39047014713287354,0.6919026374816895,-0.1666622906923294","0.21025338768959045,0.5807106494903564,-0.16060657799243927","0.38911116123199463,0.7604612112045288,-0.19424135982990265","0.3807583153247833,0.8014748096466064,-0.1957392543554306","0.3344442546367645,0.7552260160446167,-0.19860652089118958"
0.0,"0.2885252833366394,0.8690057992935181,-4.5933015258015075e-07","0.4425906538963318,0.7095537781715393,-0.025666091591119766","0.5499913692474365,0.528183102607727,-0.058286625891923904","0.6302396655082703,0.38788825273513794,-0.08896154165267944","0.6540759801864624,0.2542814612388611,-0.11062748730182648","0.3956245183944702,0.1778486669063568,-0.1046983152627945","0.5792356729507446,0.3006021976470947,-0.1639443188905716","0.5765728950500488,0.4615291357040405,-0.18483448028564453","0.5352367758750916,0.4989805519580841,-0.1999676525592804","0.31042641401290894,0.2704446017742157,-0.12326301634311676","0.5443953275680542,0.47990715503692627,-0.1781998872756958","0.528386652469635,0.5925751328468323,-0.18261678516864777","0.4895690083503723,0.5891885757446289,-0.19354838132858276","0.2548449635505676,0.4262721538543701,-0.14210724830627441","0.48482760787010193,0.657097339630127,-0.18375442922115326","0.4533788561820984,0.7225587964057922,-0.16652041673660278","0.4029667377471924,0.6950043439865112,-0.1619463413953781","0.2135537713766098,0.6014127135276794,-0.16513606905937195","0.3984125554561615,0.7826420068740845,-0.19708071649074554","0.3931746780872345,0.8009291887283325,-0.1980765163898468","0.3542814254760742,0.7506636381149292,-0.20065785944461823"
0.0,"0.28414154052734375,0.8621670007705688,-4.063223855155229e-07","0.4315665662288666,0.6902185678482056,-0.024569714441895485","0.5420789122581482,0.5044984817504883,-0.05727045238018036","0.6242598295211792,0.3695662319660187,-0.08791978657245636","0.6517905592918396,0.2595105767250061,-0.11060560494661331","0.3890818953514099,0.16804128885269165,-0.10535323619842529","0.5758335590362549,0.2975766062736511,-0.16250206530094147","0.5818455219268799,0.46581608057022095,-0.1801813244819641","0.5462706685066223,0.5184792876243591,-0.1909540295600891","0.30704525113105774,0.27162057161331177,-0.12344716489315033","0.549299955368042,0.4864817261695862,-0.17164038121700287","0.5426284074783325,0.6033027172088623,-0.16813355684280396","0.5060040354728699,0.6154754161834717,-0.17135249078273773","0.2524634301662445,0.43413597345352173,-0.1421346664428711","0.49340617656707764,0.6698383688926697,-0.18067841231822968","0.47687414288520813,0.731063723564148,-0.1606452763080597","0.4327479302883148,0.7089335918426514,-0.15132734179496765","0.2122383862733841,0.6157650947570801,-0.16463014483451843","0.40614059567451477,0.7994462251663208,-0.19225673377513885","0.4144424498081207,0.813766598701477,-0.1882360726594925","0.38486990332603455,0.7678841948509216,-0.18510471284389496"
0.0,"0.29826176166534424,0.8710580468177795,-3.2146928674592345e-07","0.43937361240386963,0.6945433020591736,-0.021726490929722786","0.5453583002090454,0.5049631595611572,-0.054583851248025894","0.6232066750526428,0.3704691529273987,-0.08543926477432251","0.6437320113182068,0.25168001651763916,-0.10862097889184952","0.3854367733001709,0.17855575680732727,-0.11163090914487839","0.5699748992919922,0.2882789969444275,-0.1686299592256546","0.5790600776672363,0.450616717338562,-0.18407391011714935","0.5425934195518494,0.4945124387741089,-0.19343771040439606","0.3029502034187317,0.2799779176712036,-0.13171249628067017","0.5454944968223572,0.4788881540298462,-0.1855759620666504","0.5449416041374207,0.5982825756072998,-0.1856575459241867","0.5082836747169495,0.6064491868019104,-0.19133523106575012","0.24949492514133453,0.4446529746055603,-0.1505710631608963","0.49057114124298096,0.6660133600234985,-0.195093035697937","0.4802526533603668,0.7344753742218018,-0.17618931829929352","0.4368719458580017,0.7151859402656555,-0.16726526618003845","0.21087785065174103,0.6292108297348022,-0.17216676473617554","0.4028227627277374,0.8013266324996948,-0.20562744140625","0.425373911857605,0.8255285024642944,-0.20208339393138885","0.40588846802711487,0.7903364300727844,-0.1986868530511856"
0.0,"0.2914849519729614,0.875504732131958,-3.550676979102718e-07","0.4337264597415924,0.6865400671958923,-0.024872291833162308","0.5414144992828369,0.49980083107948303,-0.05991843342781067","0.6219307780265808,0.3592832386493683,-0.09285853803157806","0.6433640718460083,0.24479319155216217,-0.11820559203624725","0.37827789783477783,0.17616307735443115,-0.11030387133359909","0.5701894760131836,0.27773863077163696,-0.16630394756793976","0.5848956108093262,0.43527933955192566,-0.18080876767635345","0.5526455044746399,0.48233944177627563,-0.18896500766277313","0.30350783467292786,0.29404324293136597,-0.12942029535770416","0.5520344376564026,0.47415363788604736,-0.18306614458560944","0.5592397451400757,0.5867012739181519,-0.18427155911922455","0.5270789861679077,0.602695882320404,-0.1896040439605713","0.25741076469421387,0.4663983881473541,-0.14776191115379333","0.5043161511421204,0.6675608158111572,-0.1922188401222229","0.5077689290046692,0.7317357063293457,-0.1771576851606369","0.4726601541042328,0.7211703062057495,-0.16938818991184235","0.2273399531841278,0.6535223126411438,-0.16895852982997894","0.4201049506664276,0.8101770877838135,-0.1998845636844635","0.4439357817173004,0.8267783522605896,-0.19745232164859772","0.4244235157966614,0.7916145324707031,-0.19447672367095947"
0.0,"0.27735379338264465,0.8485043048858643,-1.6832396454447007e-07","0.4076214134693146,0.64704430103302,-0.025372695177793503","0.5178165435791016,0.45417726039886475,-0.067442387342453","0.6084073781967163,0.32545942068099976,-0.10569078475236893","0.6351774334907532,0.26255273818969727,-0.13692346215248108","0.36807897686958313,0.18065598607063293,-0.14132332801818848","0.5669878125190735,0.272865355014801,-0.1965712606906891","0.5857996940612793,0.423230916261673,-0.2024235725402832","0.5490782260894775,0.46758538484573364,-0.20498576760292053","0.2997671365737915,0.31571459770202637,-0.16329896450042725","0.5557111501693726,0.46763211488723755,-0.21513935923576355","0.5609747171401978,0.5795592069625854,-0.20408019423484802","0.5202828049659729,0.5971534252166748,-0.20295573770999908","0.2616311013698578,0.4972153902053833,-0.18255119025707245","0.5164844393730164,0.673129677772522,-0.2220095694065094","0.5136317014694214,0.7368946075439453,-0.19396553933620453","0.4705760180950165,0.7263798713684082,-0.1807255893945694","0.24036289751529694,0.6879067420959473,-0.20501363277435303","0.4456050992012024,0.8236780762672424,-0.2312593013048172","0.4650765061378479,0.8394514322280884,-0.2208157628774643","0.43957242369651794,0.8052289485931396,-0.21515704691410065"
0.0,"0.25505346059799194,0.8302199840545654,-2.168298891547238e-07","0.3711654245853424,0.6309162378311157,-0.03170683979988098","0.48007625341415405,0.4339161217212677,-0.07707618176937103","0.5795435309410095,0.3186771273612976,-0.11659830808639526","0.6362977027893066,0.2471625804901123,-0.14728523790836334","0.36045870184898376,0.18876656889915466,-0.16032005846500397","0.575151264667511,0.2694624960422516,-0.2200031280517578","0.5835784673690796,0.42354947328567505,-0.22451725602149963","0.5307319164276123,0.4609779715538025,-0.22563815116882324","0.3054230213165283,0.3393797278404236,-0.18215914070606232","0.5722693800926208,0.46927598118782043,-0.23816630244255066","0.5586174726486206,0.5823323726654053,-0.22277399897575378","0.5032919645309448,0.5899422764778137,-0.2189525067806244","0.2775687575340271,0.5305320620536804,-0.20154255628585815","0.5375503301620483,0.6779972910881042,-0.24165743589401245","0.5154572129249573,0.7389407753944397,-0.20465195178985596","0.461152046918869,0.7194167375564575,-0.1861109733581543","0.2658873200416565,0.7282164692878723,-0.224979430437088","0.48288458585739136,0.8238804340362549,-0.2508590519428253","0.4807175397872925,0.8337346315383911,-0.23471754789352417","0.43565675616264343,0.8007669448852539,-0.22581592202186584"
