gesture,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0.0,"0.4390760660171509,0.3514193296432495,-3.0171712239734916e-08","0.45047882199287415,0.34272193908691406,-0.0018467010231688619","0.45958518981933594,0.33196958899497986,-0.00333524402230978","0.46168556809425354,0.31903427839279175,-0.005376208573579788","0.4559584856033325,0.31127744913101196,-0.006851189769804478","0.45501407980918884,0.3176158666610718,0.00035728607326745987","0.46039852499961853,0.3071545362472534,-0.004288183990865946","0.45975568890571594,0.31806355714797974,-0.007086123339831829","0.4572151303291321,0.322125643491745,-0.008382884785532951","0.44772034883499146,0.3165110647678375,-0.000898625236004591","0.4526863098144531,0.3083992302417755,-0.0043936194851994514","0.45245781540870667,0.32098713517189026,-0.005329076666384935","0.4496142268180847,0.3226189911365509,-0.005584406666457653","0.4402993321418762,0.3173338770866394,-0.0028544787783175707","0.4451996982097626,0.3097953200340271,-0.006653850898146629","0.44569921493530273,0.3217920660972595,-0.0044970763847231865","0.44295796751976013,0.32432273030281067,-0.0024219888728111982","0.4320797026157379,0.3190823793411255,-0.0049849459901452065","0.4371248781681061,0.3128032684326172,-0.006582744885236025","0.4387385845184326,0.32082363963127136,-0.0035766554065048695","0.4368966817855835,0.3243829309940338,-0.0009638759074732661"
0.0,"0.437706857919693,0.33933383226394653,-2.631015227905209e-08","0.44997885823249817,0.3306090831756592,-0.0016708285547792912","0.45826461911201477,0.3193616271018982,-0.0025604176335036755","0.4599570631980896,0.30732011795043945,-0.004017306491732597","0.4564838409423828,0.2987265884876251,-0.004935464821755886","0.4518953859806061,0.3069283068180084,0.0007700468995608389","0.4557431638240814,0.2960517108440399,-0.0036721513606607914","0.45600631833076477,0.3065603971481323,-0.006224518176168203","0.4543924927711487,0.31137821078300476,-0.0072145662270486355","0.44499167799949646,0.30675339698791504,-0.00032192186336033046","0.44857239723205566,0.29789355397224426,-0.0037939141038805246","0.4487391710281372,0.30984699726104736,-0.0046149492263793945","0.44666874408721924,0.3123185336589813,-0.004664896056056023","0.43784114718437195,0.3079195022583008,-0.0021698863711208105","0.44199666380882263,0.29980340600013733,-0.006151113193482161","0.44258174300193787,0.3106245696544647,-0.004278324544429779","0.44049307703971863,0.313655823469162,-0.002183344913646579","0.42992323637008667,0.3098006844520569,-0.0041679078713059425","0.4336211085319519,0.30214551091194153,-0.0061437152326107025","0.4354560971260071,0.30893534421920776,-0.003600024152547121","0.4342378079891205,0.31253892183303833,-0.001169472699984908"
0.0,"0.43184366822242737,0.326895534992218,-2.7574166949762002e-08","0.4439032971858978,0.31904345750808716,-0.003001582343131304","0.4533807635307312,0.30831676721572876,-0.00411323644220829","0.4553506076335907,0.29594939947128296,-0.005347343627363443","0.45253559947013855,0.2873145341873169,-0.005722529254853725","0.4489324390888214,0.29398447275161743,0.0004722075827885419","0.45202648639678955,0.28519025444984436,-0.0039961072616279125","0.45111122727394104,0.2956528961658478,-0.006393535993993282","0.4499119520187378,0.2990155816078186,-0.007385110482573509","0.4418627619743347,0.2931130528450012,5.538789991987869e-05","0.4445522427558899,0.2854223847389221,-0.003799631493166089","0.4442610442638397,0.2974291741847992,-0.004475895781069994","0.44309496879577637,0.2990434169769287,-0.004196720663458109","0.4347732365131378,0.29390791058540344,-0.0012603565119206905","0.43736594915390015,0.2867414057254791,-0.005462880712002516","0.4376223385334015,0.29808229207992554,-0.0032135662622749805","0.43633171916007996,0.300293892621994,-0.0007888707332313061","0.4270252287387848,0.2958577275276184,-0.002875522244721651","0.4300239384174347,0.2903376817703247,-0.004977038130164146","0.43094706535339355,0.29807722568511963,-0.0024486719630658627","0.42980262637138367,0.3006713390350342,7.598438241984695e-05"
0.0,"0.4211408495903015,0.30916082859039307,-2.256349240781219e-08","0.43312668800354004,0.2988404631614685,-0.0027424455620348454","0.44172295928001404,0.2850872278213501,-0.0031046364456415176","0.4410559833049774,0.2717280089855194,-0.003399431239813566","0.4344825744628906,0.26611292362213135,-0.0029426177497953176","0.4389569163322449,0.2779477834701538,0.001853515743277967","0.44045642018318176,0.2672242522239685,-0.0017976727103814483","0.43820294737815857,0.27455607056617737,-0.004329079296439886","0.4367738366127014,0.2776021957397461,-0.0054198275320231915","0.43247684836387634,0.2773514986038208,0.0021560329478234053","0.4335949420928955,0.2670421600341797,-0.0015771575272083282","0.43220818042755127,0.27662667632102966,-0.003439980559051037","0.43091267347335815,0.27962881326675415,-0.0036082901060581207","0.42666468024253845,0.2774733603000641,0.0017712705302983522","0.42657679319381714,0.26787492632865906,-0.0012441801372915506","0.4260554313659668,0.27729496359825134,8.022833208087832e-05","0.42521223425865173,0.28083881735801697,0.0020244745537638664","0.4203316867351532,0.27803143858909607,0.0011091106571257114","0.42057663202285767,0.27083730697631836,0.00043330315384082496","0.4205068349838257,0.27710652351379395,0.002676186617463827","0.4201245903968811,0.28010618686676025,0.004973928444087505"
0.0,"0.41327786445617676,0.29713910818099976,-3.8619361930614104e-08","0.42556753754615784,0.2898930311203003,-0.0015381311532109976","0.4328819811344147,0.2775183320045471,-0.0014994917437434196","0.43391796946525574,0.2644985020160675,-0.0018919834401458502","0.4296589195728302,0.2568085491657257,-0.0015248832060024142","0.42943695187568665,0.2664409279823303,0.0025801043957471848","0.43137550354003906,0.255344420671463,-0.0013609795132651925","0.43008312582969666,0.2656298875808716,-0.0034862207248806953","0.4293464124202728,0.2705858051776886,-0.004286270588636398","0.4230937063694,0.2655389904975891,0.0018328613368794322","0.42385587096214294,0.25614607334136963,-0.0018880510469898582","0.42319074273109436,0.2681891620159149,-0.002653740346431732","0.42269042134284973,0.2711677551269531,-0.002341815736144781","0.41652777791023254,0.26626887917518616,0.00023475632769986987","0.41718968749046326,0.25807705521583557,-0.003695098450407386","0.4170323610305786,0.2693135738372803,-0.0018028119811788201","0.4163356125354767,0.27248916029930115,0.0004564792034216225","0.40934595465660095,0.26768752932548523,-0.0015643286751583219","0.41042375564575195,0.26128408312797546,-0.003371878992766142","0.4108597934246063,0.2689124047756195,-0.0012375080259516835","0.4101443588733673,0.2721892297267914,0.0009366022422909737"
0.0,"0.40832412242889404,0.29350745677948,-3.2750754996868636e-08","0.41885435581207275,0.2840038537979126,-0.002618754981085658","0.4259091913700104,0.27128109335899353,-0.003492111572995782","0.42624348402023315,0.2589690387248993,-0.004461568780243397","0.42119690775871277,0.2521286606788635,-0.004629891365766525","0.4210463762283325,0.260087251663208,0.00022122016525827348","0.4225430488586426,0.2508091926574707,-0.00366071960888803","0.4219622015953064,0.2611299753189087,-0.005772990640252829","0.4216824173927307,0.26502129435539246,-0.006804191507399082","0.41429147124290466,0.260567307472229,-0.0002273013087688014","0.415102481842041,0.25281405448913574,-0.003601985750719905","0.41544926166534424,0.26384490728378296,-0.004279887769371271","0.41509607434272766,0.26542481780052185,-0.004311504308134317","0.4078024923801422,0.26257237792015076,-0.0014384345849975944","0.4087536334991455,0.2558238208293915,-0.005242869257926941","0.4095739424228668,0.26599952578544617,-0.003492689924314618","0.4089019000530243,0.26780933141708374,-0.0016538791824132204","0.40119948983192444,0.26538774371147156,-0.002890232251957059","0.40265417098999023,0.2597169876098633,-0.0046057431027293205","0.40380439162254333,0.266400009393692,-0.0023645509500056505","0.4031738042831421,0.2686825692653656,-0.0003208894922863692"
0.0,"0.40454670786857605,0.2916063666343689,-4.848103785093372e-08","0.4142621159553528,0.2829262912273407,-0.002857851330190897","0.42119917273521423,0.2702062427997589,-0.0038689339999109507","0.4203435778617859,0.25804632902145386,-0.004938950762152672","0.41438958048820496,0.25156697630882263,-0.0051743765361607075","0.41842392086982727,0.26080572605133057,-0.0001555794442538172","0.42049622535705566,0.2514968514442444,-0.00445508910343051","0.42001476883888245,0.26155683398246765,-0.006482177879661322","0.4195861220359802,0.2654719948768616,-0.007284512743353844","0.41096067428588867,0.2601841688156128,-0.0006494982517324388","0.4119431972503662,0.2522110044956207,-0.004597438964992762","0.41187170147895813,0.2637753486633301,-0.005061762873083353","0.4109733998775482,0.2656140923500061,-0.004641398787498474","0.4037533700466156,0.26143157482147217,-0.001954374136403203","0.4047764539718628,0.254594624042511,-0.006379745900630951","0.4055247902870178,0.2655271887779236,-0.004236435517668724","0.4046384394168854,0.26744428277015686,-0.0019000343745574355","0.39638689160346985,0.26363447308540344,-0.0034751517232507467","0.3983880877494812,0.2578983008861542,-0.005441959947347641","0.39979279041290283,0.26554739475250244,-0.0027051467914134264","0.3989515006542206,0.2682836949825287,-0.00017368000408168882"
0.0,"0.4023483693599701,0.29263007640838623,-4.60973978988477e-08","0.41193050146102905,0.28459495306015015,-0.0026344447396695614","0.4190361797809601,0.2712269425392151,-0.0029980961699038744","0.4190865159034729,0.2585151791572571,-0.0034371698275208473","0.4133101999759674,0.2533496916294098,-0.0031662206165492535","0.41419342160224915,0.2606196701526642,0.0005163306486792862","0.41546425223350525,0.2525103986263275,-0.003344465047121048","0.4148316979408264,0.2612667977809906,-0.005369442980736494","0.4146430790424347,0.2650965750217438,-0.006232985761016607","0.40750813484191895,0.26094427704811096,0.00026545923901721835","0.4078530967235565,0.2549019455909729,-0.0033294567838311195","0.4081854820251465,0.26495203375816345,-0.004011193290352821","0.4081200361251831,0.26667073369026184,-0.0038062678650021553","0.4011376202106476,0.26283952593803406,-0.0007644451688975096","0.4015527665615082,0.25696370005607605,-0.004887260030955076","0.4025523066520691,0.2665778696537018,-0.0033433239441365004","0.40231508016586304,0.26868072152137756,-0.0014551123604178429","0.3945145010948181,0.26555195450782776,-0.0020085202995687723","0.3959612548351288,0.2602337598800659,-0.004041551612317562","0.3971564471721649,0.266961932182312,-0.0019384818151593208","0.39694321155548096,0.2696790397167206,0.00017622167069930583"
0.0,"0.4005061089992523,0.2945232689380646,-5.4720853626122334e-08","0.4102574586868286,0.28751370310783386,-0.0026982894632965326","0.4173656404018402,0.2745105028152466,-0.003142347326502204","0.4172289967536926,0.2618134021759033,-0.003655378706753254","0.41153278946876526,0.2559379041194916,-0.003379665780812502","0.4137868285179138,0.26406189799308777,0.0005870638997294009","0.4148557484149933,0.2544708847999573,-0.003674378152936697","0.4134397804737091,0.26355260610580444,-0.005816075950860977","0.41252490878105164,0.26812246441841125,-0.0065767038613557816","0.4068963825702667,0.2636083960533142,0.000403482757974416","0.406747043132782,0.2566331923007965,-0.0033916651736944914","0.4065406918525696,0.2671866714954376,-0.0040129683911800385","0.4063552916049957,0.26908019185066223,-0.003614309011027217","0.40015867352485657,0.26487916707992554,-0.0006228458951227367","0.40004587173461914,0.25870567560195923,-0.004964555148035288","0.40069252252578735,0.26886528730392456,-0.0032458973582834005","0.4005545973777771,0.2708533704280853,-0.0011305117513984442","0.3930998146533966,0.2670700252056122,-0.0018595483852550387","0.3941459655761719,0.2622080445289612,-0.00408661924302578","0.3952208161354065,0.2695609927177429,-0.0019485868979245424","0.39511656761169434,0.2720710337162018,0.000268146104644984"
0.0,"0.39997053146362305,0.2945263087749481,-5.178190320975773e-08","0.4096482992172241,0.28746941685676575,-0.0033846369478851557","0.41708990931510925,0.2746724486351013,-0.004105360247194767","0.4167966842651367,0.2619158923625946,-0.004762511234730482","0.41127514839172363,0.2554577589035034,-0.004480529576539993","0.41420596837997437,0.2643161714076996,0.0003064001793973148","0.4155048429965973,0.2547462284564972,-0.0043178945779800415","0.41370558738708496,0.26434287428855896,-0.006427939981222153","0.4127972424030304,0.2683336138725281,-0.0071108536794781685","0.40731367468833923,0.263563334941864,0.0003286378341726959","0.4071284234523773,0.2565613090991974,-0.004079893231391907","0.4065597951412201,0.26795512437820435,-0.0046616774052381516","0.4065416157245636,0.26936036348342896,-0.004008900374174118","0.4004743993282318,0.2645004987716675,-0.0006022308371029794","0.4001888036727905,0.2590736150741577,-0.005623753648251295","0.40054184198379517,0.2698724865913391,-0.003790997201576829","0.40065816044807434,0.27119556069374084,-0.00135013647377491","0.3933075964450836,0.2662679851055145,-0.0017816737527027726","0.39405742287635803,0.26214778423309326,-0.004242773167788982","0.39494553208351135,0.2700043320655823,-0.001954292180016637","0.39490649104118347,0.2721879482269287,0.0004852785205002874"
0.0,"0.39838534593582153,0.29703137278556824,-5.564715621630967e-08","0.4072280824184418,0.29057058691978455,-0.0038005546666681767","0.41516822576522827,0.27580124139785767,-0.0043281009420752525","0.41383904218673706,0.26262322068214417,-0.00448064599186182","0.40749427676200867,0.2573542892932892,-0.003599394578486681","0.41104695200920105,0.26505398750305176,-0.0008737651514820755","0.4118788540363312,0.25641340017318726,-0.005104068201035261","0.4109954833984375,0.2667640447616577,-0.0070237102918326855","0.4106675386428833,0.2701778709888458,-0.007890292443335056","0.40381383895874023,0.26534995436668396,-0.000788484001532197","0.40426304936408997,0.2583487331867218,-0.004664992913603783","0.40462324023246765,0.27028942108154297,-0.005040845833718777","0.4043276011943817,0.27130621671676636,-0.004631571006029844","0.397003710269928,0.2674238383769989,-0.001604020013473928","0.39723920822143555,0.2617246210575104,-0.00631011463701725","0.39845868945121765,0.2731422185897827,-0.004394240211695433","0.3982267677783966,0.2742081582546234,-0.002230130136013031","0.39010879397392273,0.2703040540218353,-0.0027061952278017998","0.3913681209087372,0.26606234908103943,-0.005151541903614998","0.3926580548286438,0.2738388478755951,-0.0029071327298879623","0.3921020030975342,0.27552303671836853,-0.0007523444946855307"
0.0,"0.39412298798561096,0.29811617732048035,-4.8542883490654276e-08","0.4034162759780884,0.2902158796787262,-0.0032302241306751966","0.4099021852016449,0.27533477544784546,-0.0035723093897104263","0.40811482071876526,0.26271510124206543,-0.003809484653174877","0.4020319879055023,0.2590847611427307,-0.0031188041903078556","0.40506839752197266,0.2659701406955719,0.0003157103492412716","0.4051801264286041,0.25700321793556213,-0.003550473600625992","0.40508848428726196,0.26676011085510254,-0.005373501218855381","0.4051092863082886,0.2710374891757965,-0.006107008084654808","0.3984246551990509,0.26661935448646545,0.0003066096396651119","0.3978392481803894,0.26025640964508057,-0.0033785770647227764","0.3990413248538971,0.27098503708839417,-0.003912019543349743","0.3991657495498657,0.2724166512489319,-0.0035333421546965837","0.39223986864089966,0.2690054476261139,-0.0005963821313343942","0.3915256857872009,0.26360800862312317,-0.004763420205563307","0.39339426159858704,0.273662805557251,-0.003189403098076582","0.39356565475463867,0.2751005291938782,-0.0012683896347880363","0.3859618604183197,0.2722039520740509,-0.001789303496479988","0.3862428069114685,0.2678889334201813,-0.0038142881821841","0.38806793093681335,0.27457156777381897,-0.0019168700091540813","0.38832736015319824,0.2764137387275696,-5.8235063988831826e-06"
0.0,"0.38573047518730164,0.29876649379730225,-4.8844960076621646e-08","0.3948995769023895,0.2907067835330963,-0.0038910573348402977","0.4017220437526703,0.2763080894947052,-0.004652214702218771","0.3995435833930969,0.2637838125228882,-0.005106156691908836","0.39320167899131775,0.25887244939804077,-0.004590045195072889","0.3977639675140381,0.2658870816230774,-0.00032058896613307297","0.3983282446861267,0.25649479031562805,-0.004576148930937052","0.3976633846759796,0.26661330461502075,-0.0064647081308066845","0.3972790241241455,0.27040818333625793,-0.007124423515051603","0.3906601369380951,0.26620417833328247,-0.00014937783998902887","0.3903540372848511,0.25909584760665894,-0.004286530427634716","0.3909156024456024,0.27073970437049866,-0.004876120947301388","0.39066654443740845,0.2722678482532501,-0.00431833928450942","0.38410016894340515,0.26823189854621887,-0.0009273443138226867","0.3836190700531006,0.2625601589679718,-0.0056582968682050705","0.38499313592910767,0.2737870514392853,-0.003947400022298098","0.3849039375782013,0.2753954231739044,-0.0016650985926389694","0.377331405878067,0.27133581042289734,-0.0020073431078344584","0.37768426537513733,0.26672276854515076,-0.0043652295134961605","0.3790215253829956,0.27451932430267334,-0.0022145360708236694","0.3788306713104248,0.2767811715602875,8.004871051525697e-05"
