gesture,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0.0,"0.6632325649261475,0.8409807682037354,-7.627651825714565e-07","0.5635201930999756,0.7105226516723633,-0.0013834843412041664","0.48159244656562805,0.5496458411216736,-0.0242475513368845","0.41072624921798706,0.4395618438720703,-0.04847436398267746","0.3835029602050781,0.3934791088104248,-0.06767212599515915","0.46596410870552063,0.34518587589263916,-0.044701334089040756","0.30857473611831665,0.49382445216178894,-0.0759129524230957","0.34471771121025085,0.5955386161804199,-0.07787042111158371","0.3918255567550659,0.5848211646080017,-0.07734369486570358","0.4970015585422516,0.38696354627609253,-0.06515327095985413","0.333650141954422,0.6066415905952454,-0.09089089930057526","0.3831486701965332,0.6772528886795044,-0.07871609181165695","0.4236662685871124,0.651723325252533,-0.07209625840187073","0.5217547416687012,0.4810742437839508,-0.08615273982286453","0.3721100687980652,0.7040388584136963,-0.10538490116596222","0.42680802941322327,0.7663139700889587,-0.08753170073032379","0.4724256992340088,0.7343965172767639,-0.08008536696434021","0.5407717823982239,0.6011133790016174,-0.10843583941459656","0.4207153618335724,0.7955614924430847,-0.12559200823307037","0.4534021019935608,0.8489928245544434,-0.12347885221242905","0.4873041808605194,0.8348720073699951,-0.1214527040719986"
0.0,"0.6550400853157043,0.81706702709198,-6.555169989042042e-07","0.5440572500228882,0.6941775679588318,-0.0028032471891492605","0.45274344086647034,0.5509982109069824,-0.028856009244918823","0.3764511048793793,0.4746630787849426,-0.05660473555326462","0.35629507899284363,0.4643666446208954,-0.07895878702402115","0.43901240825653076,0.32854539155960083,-0.05358507111668587","0.28799521923065186,0.5038460493087769,-0.09002964943647385","0.32770460844039917,0.5926752686500549,-0.09396500885486603","0.37448570132255554,0.5731642246246338,-0.09511657804250717","0.472758948802948,0.3785253167152405,-0.0772174596786499","0.3102336823940277,0.6123702526092529,-0.11275120824575424","0.36027657985687256,0.6744722127914429,-0.10052241384983063","0.40417981147766113,0.6416125297546387,-0.09249464422464371","0.5032460689544678,0.4816083610057831,-0.10173748433589935","0.3502858281135559,0.7066002488136292,-0.13224852085113525","0.40359237790107727,0.7576379179954529,-0.1107032373547554","0.4487708806991577,0.7137341499328613,-0.09820083528757095","0.5316584706306458,0.612372636795044,-0.12710729241371155","0.41164082288742065,0.8087575435638428,-0.15275001525878906","0.44438713788986206,0.852636456489563,-0.14786426723003387","0.47858357429504395,0.8239237070083618,-0.14264772832393646"
0.0,"0.6657004356384277,0.7933252453804016,-7.776690154059906e-07","0.5515042543411255,0.6679444313049316,0.009809937328100204","0.4491795301437378,0.5530490279197693,-0.017334913834929466","0.35188212990760803,0.5351935029029846,-0.04856345057487488","0.3183583617210388,0.5715859532356262,-0.07456345111131668","0.4464256763458252,0.29129543900489807,-0.051464930176734924","0.289737731218338,0.4726112484931946,-0.08154863119125366","0.3265891373157501,0.5738117694854736,-0.08132442086935043","0.3704637885093689,0.5589269399642944,-0.08134081959724426","0.48449385166168213,0.33807334303855896,-0.08209086954593658","0.32079029083251953,0.5844411849975586,-0.1127113550901413","0.3717338442802429,0.65001380443573,-0.0993148535490036","0.4168928563594818,0.6158779859542847,-0.09295065701007843","0.515929639339447,0.44383466243743896,-0.11095096915960312","0.36071527004241943,0.6800521612167358,-0.1318414956331253","0.41295483708381653,0.7363355159759521,-0.10651431232690811","0.45882993936538696,0.6976642608642578,-0.09554774314165115","0.5409616827964783,0.5778501629829407,-0.14007091522216797","0.4181601107120514,0.7692111730575562,-0.1603183150291443","0.44576165080070496,0.8212418556213379,-0.15286864340305328","0.4788547158241272,0.8044496774673462,-0.14791207015514374"
0.0,"0.6777363419532776,0.758880078792572,-8.913070814742241e-07","0.5886911153793335,0.5987551212310791,-0.0023633521050214767","0.5008519291877747,0.4496917724609375,-0.028535380959510803","0.4196373224258423,0.38325610756874084,-0.0545920729637146","0.3715841770172119,0.387818843126297,-0.07696034759283066","0.47717538475990295,0.23944464325904846,-0.07418765127658844","0.3063993453979492,0.42127376794815063,-0.10620587319135666","0.3291248083114624,0.5371416211128235,-0.10277027636766434","0.3735690712928772,0.548668384552002,-0.0984453409910202","0.5085188150405884,0.2965025305747986,-0.09237111359834671","0.3287791311740875,0.5439233779907227,-0.12249399721622467","0.36654019355773926,0.6404693722724915,-0.1054053083062172","0.4110650420188904,0.6364825963973999,-0.09722026437520981","0.5325744152069092,0.4101715683937073,-0.10876704752445221","0.3613464832305908,0.64663165807724,-0.13447818160057068","0.39995211362838745,0.733890950679779,-0.11220143735408783","0.4440431296825409,0.7332218885421753,-0.10239919275045395","0.552269458770752,0.5471708178520203,-0.1251155287027359","0.4232896864414215,0.741950511932373,-0.15529495477676392","0.4411943554878235,0.8136469125747681,-0.15606257319450378","0.469409704208374,0.8181184530258179,-0.15515585243701935"
0.0,"0.6877455711364746,0.719217836856842,-6.419907663257618e-07","0.6098608374595642,0.5402029752731323,-0.004627960734069347","0.5171202421188354,0.38051581382751465,-0.03364450857043266","0.41421160101890564,0.32682138681411743,-0.061029478907585144","0.34308522939682007,0.35632890462875366,-0.08387444168329239","0.5006823539733887,0.19685238599777222,-0.07451331615447998","0.3242148756980896,0.3754643201828003,-0.108998604118824","0.3504337966442108,0.46633264422416687,-0.10730288922786713","0.392568439245224,0.4533841609954834,-0.10344201326370239","0.5276296138763428,0.27566415071487427,-0.09382621198892593","0.34102511405944824,0.49504923820495605,-0.12842832505702972","0.3869231343269348,0.5540552735328674,-0.11474715173244476","0.43361711502075195,0.5257084965705872,-0.10708741843700409","0.5454798936843872,0.40076589584350586,-0.1114315390586853","0.3772100508213043,0.6052604913711548,-0.13746728003025055","0.4271288216114044,0.6470052003860474,-0.11599865555763245","0.4740448296070099,0.602258563041687,-0.10603392869234085","0.5559898614883423,0.5446503758430481,-0.1289055496454239","0.42571187019348145,0.6978546977043152,-0.15274597704410553","0.45816153287887573,0.7297196388244629,-0.14843879640102386","0.4965234398841858,0.6957420110702515,-0.14455069601535797"
0.0,"0.6869961023330688,0.7065324187278748,-6.264089620344748e-07","0.6270430684089661,0.5208455324172974,-0.011129536665976048","0.5360040664672852,0.3605852723121643,-0.0408359169960022","0.4350075125694275,0.3023109436035156,-0.06789994239807129","0.37448054552078247,0.3219088613986969,-0.09118025749921799","0.522162139415741,0.17479997873306274,-0.07596253603696823","0.34943437576293945,0.32467085123062134,-0.1106015145778656","0.36928337812423706,0.41776028275489807,-0.11047111451625824","0.4109455347061157,0.4113721251487732,-0.10779979079961777","0.5441873073577881,0.26290956139564514,-0.09094738960266113","0.3555266261100769,0.4438847303390503,-0.12516632676124573","0.3905971944332123,0.5184199810028076,-0.11101095378398895","0.4356365203857422,0.4994027614593506,-0.10267385095357895","0.5543656945228577,0.3934995234012604,-0.10504775494337082","0.3802509605884552,0.56363844871521,-0.13202932476997375","0.4208090901374817,0.617576539516449,-0.11020666360855103","0.46884942054748535,0.5851830244064331,-0.09879441559314728","0.5562617182731628,0.5419213175773621,-0.11952861398458481","0.421491414308548,0.67592453956604,-0.14435872435569763","0.45006120204925537,0.7091283202171326,-0.1403406262397766","0.48977574706077576,0.6773417592048645,-0.13615037500858307"
0.0,"0.676466166973114,0.7118120193481445,-6.050001957191853e-07","0.6262333393096924,0.5250449180603027,-0.007820473983883858","0.5404080748558044,0.35150712728500366,-0.03303498774766922","0.4435242712497711,0.2818131148815155,-0.05700322985649109","0.38311493396759033,0.2980106472969055,-0.07810600847005844","0.5390563011169434,0.1801724135875702,-0.059111516922712326","0.36728304624557495,0.28504621982574463,-0.1025257557630539","0.394234299659729,0.3712157607078552,-0.11789536476135254","0.4382028877735138,0.35571926832199097,-0.12540759146213531","0.5535920262336731,0.27830439805984497,-0.07552996277809143","0.3659895062446594,0.41323354840278625,-0.1138414517045021","0.4039405286312103,0.4796469509601593,-0.10727937519550323","0.45057037472724915,0.4585593342781067,-0.10326950997114182","0.5569210052490234,0.41050484776496887,-0.09238329529762268","0.38203659653663635,0.5310812592506409,-0.12298231571912766","0.4203571081161499,0.5875790119171143,-0.10117398202419281","0.4676637053489685,0.5626164674758911,-0.08721724152565002","0.5522114634513855,0.559794008731842,-0.10961660742759705","0.41339966654777527,0.657453715801239,-0.13459603488445282","0.44774648547172546,0.6854355931282043,-0.1268576830625534","0.4931468963623047,0.653339147567749,-0.11854171007871628"
0.0,"0.6676281094551086,0.7106788158416748,-6.085022050683619e-07","0.636337399482727,0.5260705947875977,-0.006469651125371456","0.560248076915741,0.35238075256347656,-0.0297002661973238","0.4662294387817383,0.27751219272613525,-0.0518309585750103","0.40333864092826843,0.2787434458732605,-0.070327527821064","0.5595454573631287,0.1958354115486145,-0.05973060801625252","0.3897037208080292,0.25064027309417725,-0.10230834782123566","0.4145078659057617,0.3363319933414459,-0.11316917091608047","0.45777270197868347,0.33420777320861816,-0.11615736037492752","0.5593385100364685,0.30148375034332275,-0.07639039307832718","0.3784133195877075,0.3808222711086273,-0.11489783227443695","0.4168508052825928,0.44933754205703735,-0.10483790189027786","0.4633259177207947,0.4356692433357239,-0.09670239686965942","0.5480377078056335,0.4306630492210388,-0.09347337484359741","0.38330137729644775,0.4996393918991089,-0.12614694237709045","0.42571985721588135,0.559298574924469,-0.1019427627325058","0.47450530529022217,0.5404890179634094,-0.08468496799468994","0.5317036509513855,0.5715777277946472,-0.11059354990720749","0.4073188900947571,0.628282904624939,-0.13648182153701782","0.44734853506088257,0.6653742790222168,-0.12627141177654266","0.4932290017604828,0.6438479423522949,-0.11520081013441086"
0.0,"0.6624156832695007,0.7091147303581238,-5.51148673366697e-07","0.6427105665206909,0.531368613243103,-0.003847739426419139","0.5806131362915039,0.3569253385066986,-0.02665891870856285","0.4961477816104889,0.2794020473957062,-0.04840395599603653","0.43075457215309143,0.2798079252243042,-0.06782197952270508","0.5768142938613892,0.21506831049919128,-0.0648273453116417","0.41855892539024353,0.2185698300600052,-0.10327166318893433","0.43696045875549316,0.3033892512321472,-0.11170142143964767","0.476224422454834,0.3138151168823242,-0.11340073496103287","0.5631918907165527,0.3268057703971863,-0.08250045776367188","0.3970995545387268,0.3420438766479492,-0.11731133610010147","0.42689335346221924,0.4162037968635559,-0.10607687383890152","0.47210851311683655,0.41931068897247314,-0.09731467068195343","0.539008378982544,0.4544348120689392,-0.09930186718702316","0.3904993236064911,0.46428290009498596,-0.12874114513397217","0.4268348813056946,0.5269613862037659,-0.10233095288276672","0.47387221455574036,0.523036003112793,-0.08365229517221451","0.511145293712616,0.5865011215209961,-0.11557650566101074","0.4027988910675049,0.5861135721206665,-0.13726335763931274","0.43944841623306274,0.6320279836654663,-0.12066780775785446","0.4806934595108032,0.6298121213912964,-0.105431467294693"
0.0,"0.6585170030593872,0.7022108435630798,-5.216091381043952e-07","0.6498006582260132,0.518642008304596,0.0016735451063141227","0.5931721925735474,0.3346957266330719,-0.016648584976792336","0.5026431083679199,0.2526963949203491,-0.034426238387823105","0.433907151222229,0.25298812985420227,-0.050734251737594604","0.5903567671775818,0.2285003364086151,-0.0607617013156414","0.4430786073207855,0.19879946112632751,-0.09652531892061234","0.46268007159233093,0.27543905377388,-0.10699103027582169","0.5011110901832581,0.2924736738204956,-0.11021217703819275","0.5606700778007507,0.34486618638038635,-0.07923243194818497","0.4139697253704071,0.3171854615211487,-0.10868266969919205","0.4407346546649933,0.38469311594963074,-0.0981769785284996","0.4834039509296417,0.40146729350090027,-0.09042847156524658","0.5257834792137146,0.4662316143512726,-0.09584317356348038","0.4021039605140686,0.436903178691864,-0.12028857320547104","0.43446511030197144,0.4961494505405426,-0.09340626001358032","0.4768178164958954,0.5089021325111389,-0.07460131496191025","0.49087047576904297,0.5886248350143433,-0.11151479929685593","0.40711915493011475,0.5494840741157532,-0.12737096846103668","0.4388461410999298,0.5984973311424255,-0.1067531406879425","0.47321972250938416,0.6134669184684753,-0.08918359875679016"
0.0,"0.6507795453071594,0.6921544075012207,-3.924684506273479e-07","0.6546140909194946,0.49922436475753784,0.008882299065589905","0.6052921414375305,0.3192114233970642,-0.006654006894677877","0.5220853090286255,0.24088695645332336,-0.022535651922225952","0.45311006903648376,0.25079619884490967,-0.03870603069663048","0.5928975343704224,0.24031414091587067,-0.06103280559182167","0.462910920381546,0.17495685815811157,-0.08924052864313126","0.4853971004486084,0.24156533181667328,-0.09926744550466537","0.52501380443573,0.27535876631736755,-0.10274972021579742","0.5490501523017883,0.36330074071884155,-0.07940351217985153","0.4311269223690033,0.2846352458000183,-0.09704583883285522","0.45790955424308777,0.341980516910553,-0.08613920956850052","0.4973846971988678,0.37848100066185,-0.08036915212869644","0.5057794451713562,0.4800999164581299,-0.09367214888334274","0.41378748416900635,0.39616823196411133,-0.1052069216966629","0.4442260265350342,0.4488288164138794,-0.0785987451672554","0.4801052212715149,0.4833151698112488,-0.06269928067922592","0.4665583670139313,0.592776358127594,-0.10640919953584671","0.41483384370803833,0.5039716958999634,-0.11104229837656021","0.44396448135375977,0.549384593963623,-0.08600104600191116","0.46929365396499634,0.583342969417572,-0.0674801766872406"
0.0,"0.6400008797645569,0.701690673828125,-3.2986557130243455e-07","0.6517980098724365,0.4941869080066681,0.011164923198521137","0.6128626465797424,0.3204732835292816,0.0003958527813665569","0.5495408773422241,0.2208554893732071,-0.011493165045976639","0.4869750142097473,0.2136535942554474,-0.02312592603266239","0.5887012481689453,0.2560194730758667,-0.04719258472323418","0.4815567135810852,0.16616562008857727,-0.06864995509386063","0.5042682886123657,0.22577990591526031,-0.07568062841892242","0.5417929291725159,0.2653657793998718,-0.07701554894447327","0.5374783873558044,0.3655987083911896,-0.06283001601696014","0.4477865993976593,0.26719287037849426,-0.07406867295503616","0.4729519486427307,0.32062655687332153,-0.06374958902597427","0.5086222290992737,0.365520179271698,-0.05780786648392677","0.49095216393470764,0.47179993987083435,-0.07443603128194809","0.42719215154647827,0.37330856919288635,-0.07725773006677628","0.4540291130542755,0.42232173681259155,-0.053278110921382904","0.4845823645591736,0.462971568107605,-0.04018296301364899","0.4541712999343872,0.5708853006362915,-0.08488264679908752","0.4215810298919678,0.47460711002349854,-0.08163710683584213","0.44772765040397644,0.5182358622550964,-0.05725540220737457","0.4695092439651489,0.5561962127685547,-0.039959412068128586"
0.0,"0.628948450088501,0.7111912965774536,-2.907061400492239e-07","0.6494096517562866,0.5020230412483215,0.010137995705008507","0.6187502145767212,0.3241881728172302,0.002227223012596369","0.5591933727264404,0.2185528576374054,-0.006183795165270567","0.5000105500221252,0.20749975740909576,-0.013697785325348377","0.5823163986206055,0.2725062668323517,-0.04086235538125038","0.49112266302108765,0.16834485530853271,-0.05703551694750786","0.5125210881233215,0.226060152053833,-0.060971882194280624","0.546164870262146,0.2719571590423584,-0.060596100986003876","0.526629626750946,0.37310439348220825,-0.05320858955383301","0.45335155725479126,0.26460766792297363,-0.05927662178874016","0.47710341215133667,0.31472674012184143,-0.04903538525104523","0.5090506672859192,0.3656212091445923,-0.04361266270279884","0.47912564873695374,0.47119396924972534,-0.06151137501001358","0.4315858483314514,0.36958837509155273,-0.058742456138134","0.45705127716064453,0.41321802139282227,-0.03708185255527496","0.4843463897705078,0.4596191942691803,-0.026581166312098503","0.4431484341621399,0.5629352927207947,-0.06897111237049103","0.42503854632377625,0.4693930149078369,-0.061298172920942307","0.4492022693157196,0.5094642043113708,-0.038680173456668854","0.4674537479877472,0.5495932698249817,-0.023430204018950462"
