gesture,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0.0,"0.5631914734840393,0.4604368209838867,-2.192549288793089e-07","0.5401540994644165,0.4408810138702392,-0.0149786490947008","0.5226972699165344,0.3919395208358764,-0.0189061965793371","0.5139378309249878,0.3445022404193878,-0.0227200537919998","0.5115334987640381,0.3096961379051208,-0.0231581348925828","0.525702953338623,0.345536321401596,0.0040728631429374","0.5293194651603699,0.3048974871635437,-0.0126965772360563","0.5340845584869385,0.3431114256381988,-0.0194570403546094","0.5346194505691528,0.3585527837276459,-0.0208106264472007","0.5433049201965332,0.3494161069393158,0.0050705829635262","0.549675464630127,0.3143760859966278,-0.0135383587330579","0.5478236079216003,0.3653905689716339,-0.0158618707209825","0.5438145399093628,0.3694477677345276,-0.0117866164073348","0.5587967038154602,0.3577581644058227,0.001461932552047","0.5662478804588318,0.3374904692173004,-0.0181449986994266","0.560671865940094,0.3842947483062744,-0.014726941473782","0.555548369884491,0.3854093849658966,-0.0066525316797196","0.5737001895904541,0.3673599660396576,-0.0036716221366077","0.5788090229034424,0.3549671769142151,-0.0138913905248045","0.5735228061676025,0.3878439962863922,-0.0105364043265581","0.5691083073616028,0.3937947154045105,-0.0048915422521531"
0.0,"0.5623729228973389,0.4620753824710846,-2.193799133465291e-07","0.5384014248847961,0.4415290057659149,-0.0137531012296676","0.5206644535064697,0.3940922021865845,-0.0175251383334398","0.5118993520736694,0.3479704856872558,-0.0213116500526666","0.5109649896621704,0.313199520111084,-0.0219592284411191","0.5263073444366455,0.3478712141513824,0.0040635261684656","0.529570996761322,0.3082570433616638,-0.0124071538448333","0.5325497984886169,0.3445587158203125,-0.0193957462906837","0.5331172943115234,0.3613414466381073,-0.0209163576364517","0.5433736443519592,0.3528882563114166,0.0047155702486634","0.5496630072593689,0.3194396495819092,-0.0131311602890491","0.5464739799499512,0.3682873249053955,-0.0155182005837559","0.542972207069397,0.3741439878940582,-0.0117565905675292","0.5586411952972412,0.3618854284286499,0.0010277032852172","0.5655717849731445,0.3425109982490539,-0.0179147366434335","0.5592157244682312,0.387673407793045,-0.0147328991442918","0.5547971725463867,0.3901036083698272,-0.0069781085476279","0.5736228823661804,0.3725111186504364,-0.0040073115378618","0.5777322053909302,0.3600852489471435,-0.0139413438737392","0.571861982345581,0.3920908868312835,-0.0105760749429464","0.5678683519363403,0.3987774550914764,-0.0049678343348205"
0.0,"0.5594943165779114,0.4653987884521484,-2.356996731123218e-07","0.5355345606803894,0.4438345432281494,-0.0123462965711951","0.5183790326118469,0.394220232963562,-0.0151869971305131","0.5095322728157043,0.3489369750022888,-0.0183201543986797","0.509615957736969,0.3153195977210998,-0.0182422772049903","0.5262371301651001,0.3480021953582763,0.0052733132615685","0.5284792184829712,0.3094013929367065,-0.0106779066845774","0.5297514796257019,0.3476355969905853,-0.016841921955347","0.5305075645446777,0.3647125363349914,-0.017779441550374","0.5428337454795837,0.3539019525051117,0.0052879825234413","0.5474199652671814,0.3216913044452667,-0.0115364613011479","0.5430846214294434,0.3707179129123688,-0.0130908153951168","0.5411542057991028,0.3744257688522339,-0.0088204611092805","0.5579752326011658,0.3644667863845825,0.0010295488173142","0.5629387497901917,0.3460731208324432,-0.0170477610081434","0.5556671023368835,0.3909226953983307,-0.0135435750707983","0.5528828501701355,0.3913691937923431,-0.0056856703013181","0.5728874206542969,0.3766096830368042,-0.0044827526435256","0.575072169303894,0.3649106025695801,-0.0138645907863974","0.5684406757354736,0.3958809673786163,-0.01044312864542","0.5661680102348328,0.4009714722633362,-0.0048268842510879"
0.0,"0.5562242269515991,0.4680078029632568,-2.459943857502367e-07","0.5322260856628418,0.445155531167984,-0.0116125624626874","0.5149708390235901,0.3937492668628692,-0.0140129718929529","0.506799042224884,0.3499081432819366,-0.0166368670761585","0.5087149739265442,0.3178205788135528,-0.0160222146660089","0.524663507938385,0.3470218479633331,0.0044532176107168","0.5268873572349548,0.3107762634754181,-0.0111825168132781","0.5262880921363831,0.3491217792034149,-0.0170847587287426","0.52689528465271,0.3657079339027405,-0.0180303379893302","0.5411105751991272,0.3532945811748504,0.0041522933170199","0.5447657704353333,0.3253908157348633,-0.0125959087163209","0.5388467907905579,0.3730495274066925,-0.0139183094725012","0.5380728840827942,0.3764008581638336,-0.0095865409821271","0.5562145113945007,0.3653507232666015,-0.0002488422032911","0.559465765953064,0.3516647815704345,-0.0176384802907705","0.5513527989387512,0.3946373760700226,-0.0140109527856111","0.5501281023025513,0.3929114639759063,-0.006354356650263","0.5709144473075867,0.3793892860412597,-0.0058683990500867","0.5714285969734192,0.3725008964538574,-0.0145148476585745","0.564114511013031,0.4016439914703369,-0.0111837405711412","0.5632287263870239,0.4033689796924591,-0.0058630625717341"
0.0,"0.552289605140686,0.4704020619392395,-2.517052450912161e-07","0.5280991792678833,0.4464679360389709,-0.0104417400434613","0.5112380385398865,0.3950557112693786,-0.0125331105664372","0.5043027997016907,0.3507492244243622,-0.0151218455284833","0.5067564845085144,0.3192476034164428,-0.0146817713975906","0.5225868821144104,0.3494181334972381,0.0051946984604001","0.5242961049079895,0.3133879005908966,-0.0096979457885026","0.5222716927528381,0.3508781790733337,-0.0151179386302828","0.5230069756507874,0.3671495020389557,-0.0158075597137212","0.5386433005332947,0.3565088808536529,0.0044957781210541","0.5410990118980408,0.3292877972126007,-0.0113709243014454","0.5339563488960266,0.3758271932601928,-0.0123976189643144","0.5342145562171936,0.3795079886913299,-0.0080286655575037","0.5534268617630005,0.3687858879566192,-0.0001234955707332","0.5550498962402344,0.3549017310142517,-0.016946081072092","0.5460336208343506,0.3972425162792206,-0.0132970008999109","0.5459293723106384,0.3965148627758026,-0.0057310406118631","0.5682136416435242,0.3830545544624328,-0.0058116526342928","0.5660780072212219,0.376386433839798,-0.0140288015827536","0.5582700967788696,0.4053426384925842,-0.0104286009445786","0.558472752571106,0.4078403115272522,-0.0049603120423853"
0.0,"0.5474372506141663,0.4726205170154571,-2.601894379949954e-07","0.5229429006576538,0.4486787319183349,-0.0089131835848093","0.5067111253738403,0.3964488804340362,-0.0107955755665898","0.5011516809463501,0.3513867557048797,-0.0134784970432519","0.5045379400253296,0.3200590908527374,-0.0133355017751455","0.5202446579933167,0.3535535037517547,0.0046930597163736","0.5215920209884644,0.3164305686950683,-0.009823284111917","0.518428385257721,0.3540997803211212,-0.0148522425442934","0.5193740129470825,0.3705427348613739,-0.015303692780435","0.5360057353973389,0.3600707948207855,0.0035290555097162","0.5360053181648254,0.3359805941581726,-0.0112151252105832","0.5285548567771912,0.3801728785037994,-0.0116566522046923","0.5304815173149109,0.3830082714557647,-0.0073855016380548","0.5506090521812439,0.3718276917934418,-0.0012810688931494","0.5491616129875183,0.3608972132205963,-0.0165750440210104","0.5405433177947998,0.4009638428688049,-0.0122000081464648","0.542470395565033,0.4000609219074249,-0.0047573060728609","0.565443754196167,0.3856900334358215,-0.0070827682502567","0.5602675080299377,0.3811162412166595,-0.013735064305365","0.5530216097831726,0.4082285761833191,-0.0094290198758244","0.5556172728538513,0.4098865389823913,-0.0038792830891907"
0.0,"0.5413040518760681,0.4745123088359833,-2.789543316339405e-07","0.517358124256134,0.4497296214103699,-0.0064615490846335","0.5027932524681091,0.3969667255878448,-0.0078820623457431","0.4987412989139557,0.3538172543048858,-0.0105662439018487","0.5021974444389343,0.3228549361228943,-0.0106775099411606","0.5191352367401123,0.3537620604038238,0.004663732368499","0.5177348256111145,0.316835880279541,-0.0093267625197768","0.5128126740455627,0.3541190028190613,-0.0140641136094927","0.5143449902534485,0.3733222186565399,-0.0143572362139821","0.5345536470413208,0.3601552248001098,0.002478951588273","0.5296217203140259,0.3398289084434509,-0.011249316856265","0.5221531391143799,0.3829161822795868,-0.0110959764569997","0.5262872576713562,0.3878381848335266,-0.0067894891835749","0.548991858959198,0.3730055093765259,-0.0030003751162439","0.5418000817298889,0.3645950853824615,-0.0171230528503656","0.5336464643478394,0.4040078520774841,-0.0120034366846084","0.5378935933113098,0.4049682021141052,-0.0045004477724432","0.563188910484314,0.388631671667099,-0.0092791337519884","0.5529670715332031,0.3848211765289306,-0.0152014484629035","0.5453284978866577,0.4114107191562652,-0.0104011800140142","0.5494814515113831,0.4139082431793213,-0.0047418121248483"
0.0,"0.5374370813369751,0.4775888919830322,-2.910468310801662e-07","0.5128934383392334,0.4515666365623474,-0.0069036222994327","0.4991162717342376,0.3985269963741302,-0.0087997615337371","0.4957182109355926,0.355058342218399,-0.0117639377713203","0.4990349411964416,0.3228327333927154,-0.012206794694066","0.5182450413703918,0.3548292517662048,0.0033476774115115","0.5139893293380737,0.3193341493606567,-0.0107785388827323","0.5078685283660889,0.3558201789855957,-0.0156651511788368","0.5100182890892029,0.3754780292510986,-0.0161462444812059","0.5330489277839661,0.3609949350357055,0.0014298683963716","0.5236076712608337,0.3406634330749511,-0.012723933905363","0.5161464810371399,0.3840842247009277,-0.0125582078471779","0.5221349596977234,0.3907813429832458,-0.0081478524953126","0.5467495322227478,0.3736663162708282,-0.0037194560281932","0.5354584455490112,0.3678287863731384,-0.0185024570673704","0.5278316140174866,0.4076288044452667,-0.0132701257243752","0.5339787006378174,0.4100733995437622,-0.0054311631247401","0.5602074861526489,0.3895787894725799,-0.0096801882609725","0.5466703176498413,0.3857428431510925,-0.0162817053496837","0.5393008589744568,0.4126803576946258,-0.0115289138630032","0.5443575978279114,0.4170076549053192,-0.0056829527020454"
0.0,"0.5333126783370972,0.4788782000541687,-2.968206445075339e-07","0.5082632899284363,0.4504254758358001,-0.0058845821768045","0.4959994256496429,0.3977075517177582,-0.007948943413794","0.4938180446624756,0.3541192412376404,-0.0112277530133724","0.4980652630329132,0.3217420876026153,-0.0119891045615077","0.5187923312187195,0.3532862663269043,0.003621282055974","0.5097474455833435,0.3195686340332031,-0.0099995713680982","0.5032250285148621,0.3551124036312103,-0.0146531444042921","0.50632643699646,0.3747508227825165,-0.0151049075648188","0.5331112742424011,0.3592876195907593,0.0015023656887933","0.5174525380134583,0.343746930360794,-0.0120743717998266","0.5111881494522095,0.3860315382480621,-0.0114418249577283","0.5189990401268005,0.3931314647197723,-0.006996042560786","0.54548579454422,0.3719698190689087,-0.0036990069784224","0.5277655124664307,0.3693260550498962,-0.0177591368556022","0.521441638469696,0.4082246124744415,-0.012010658159852","0.5290865302085876,0.4121958613395691,-0.0041140089742839","0.5563704371452332,0.3885360360145569,-0.0097345765680074","0.5373861789703369,0.3878468871116638,-0.0162360593676567","0.5311279892921448,0.4141006171703338,-0.0117715783417224","0.5375574827194214,0.4193273484706878,-0.0061695310287177"
0.0,"0.5311123132705688,0.4808692932128906,-2.9267795298437704e-07","0.504554808139801,0.4504368007183075,-0.006937495432794","0.4943405389785766,0.3974299430847168,-0.010033275000751","0.4950231611728668,0.3521609902381897,-0.0139592345803976","0.5006787776947021,0.3197429478168487,-0.0151831796392798","0.5213111639022827,0.3498706817626953,0.0024056604597717","0.5064134001731873,0.3200197219848633,-0.0113105596974492","0.4994212090969085,0.3552765250205993,-0.0159476604312658","0.5038027167320251,0.3740409314632416,-0.0166013818234205","0.534934937953949,0.3561078906059265,0.0007380364113487","0.5125640630722046,0.3427310585975647,-0.0133372237905859","0.5064303278923035,0.3859409093856811,-0.0122561985626816","0.5155649185180664,0.3930919766426086,-0.0074264076538383","0.5455700755119324,0.3696819841861725,-0.0040583088994026","0.5214975476264954,0.3698087930679321,-0.0187303591519594","0.5157461762428284,0.4094564020633697,-0.0123590873554348","0.5247669816017151,0.4133532345294952,-0.0039634411223232","0.5533934235572815,0.3874419629573822,-0.0098361577838659","0.5295662879943848,0.3890919685363769,-0.0172077268362045","0.5247367024421692,0.4153215885162353,-0.0130310878157615","0.5327808260917664,0.4195047914981842,-0.0074574709869921"
0.0,"0.5283418297767639,0.4827904403209686,-3.005071391726233e-07","0.5019249320030212,0.4471124410629272,-0.0056859883479774","0.4944021105766296,0.3942823708057403,-0.0086236596107482","0.4961551427841186,0.350767582654953,-0.012433947995305","0.5015711784362793,0.3187606930732727,-0.0136812720447778","0.5252237319946289,0.3481343984603882,0.0022083083167672","0.5055986046791077,0.3193466067314148,-0.010886101052165","0.4981504082679748,0.3537470698356628,-0.0160004459321498","0.5026090741157532,0.3729632496833801,-0.0173180308192968","0.5377326011657715,0.3552221655845642,3.8604495784966275e-05","0.509486973285675,0.3431989252567291,-0.0134006077423691","0.5036759972572327,0.3845189809799194,-0.0131344133988022","0.5127114653587341,0.3933109641075134,-0.0094130532816052","0.5465661883354187,0.3702234923839569,-0.0048545994795858","0.5171608924865723,0.3700346946716308,-0.0185292065143585","0.5122606158256531,0.4079301357269287,-0.0127448802813887","0.5214036703109741,0.4126172959804535,-0.0053163850679993","0.551635205745697,0.3895947337150574,-0.0106261428445577","0.524462878704071,0.3912414610385895,-0.0177772156894207","0.5208035707473755,0.4156947433948517,-0.0140762226656079","0.5291933417320251,0.4196928143501282,-0.0090620275586843"
0.0,"0.5284973382949829,0.4833527505397796,-2.884627861021727e-07","0.5017949938774109,0.4459956288337707,-0.0058380854316055","0.4952211678028106,0.3940423130989074,-0.0088781584054231","0.4974902868270874,0.3522215485572815,-0.0127415508031845","0.5013293623924255,0.3201345801353454,-0.0138229075819253","0.5283312201499939,0.3467057943344116,0.0030683483928442","0.5048226118087769,0.3174233138561249,-0.0105720860883593","0.4980868697166443,0.3512648344039917,-0.0167945530265569","0.5032336115837097,0.3697629570960998,-0.0189950801432132","0.5393491983413696,0.3532067239284515,0.000634835276287","0.5077911615371704,0.3392397165298462,-0.0135856689885258","0.5033504962921143,0.3795893490314483,-0.0145832020789384","0.5123361945152283,0.389809250831604,-0.0116441901773214","0.5464019775390625,0.3680189847946167,-0.0045871087349951","0.5133296847343445,0.3682058453559875,-0.018362795934081","0.5104844570159912,0.4057183861732483,-0.013253079727292","0.5199332237243652,0.4107119441032409,-0.0064010703936219","0.5493720173835754,0.3876200020313263,-0.0108448909595608","0.5198207497596741,0.3913786709308624,-0.0189018175005912","0.5190885066986084,0.4155174493789673,-0.0160957854241132","0.528578519821167,0.4182697534561157,-0.0115374391898512"
0.0,"0.5307360887527466,0.4864624142646789,-2.875814573144453e-07","0.5027376413345337,0.4432442784309387,-0.0051493756473064","0.4979566931724548,0.3892276585102081,-0.0080696064978837","0.5014985799789429,0.3472045361995697,-0.0117276720702648","0.5042514801025391,0.3145453035831451,-0.0126172397285699","0.5349154472351074,0.3489949703216553,0.0013798298314213","0.5071555972099304,0.3189222812652588,-0.0113673163577914","0.5000879764556885,0.3517645597457886,-0.0173461269587278","0.5055031776428223,0.369819313287735,-0.019748406484723","0.5432658791542053,0.3559454083442688,-0.0012538350420072","0.5072446465492249,0.3416752517223358,-0.0143511053174734","0.5039234757423401,0.3790285587310791,-0.015162268653512","0.5130971670150757,0.3887906968593597,-0.0130762876942753","0.5471439957618713,0.3704210221767425,-0.0063273184932768","0.5100706219673157,0.3684369623661041,-0.0188067350536584","0.5087780952453613,0.4037301242351532,-0.0136232357472181","0.5186228156089783,0.4099561870098114,-0.0075866216793656","0.5465531945228577,0.3890756964683532,-0.0124215669929981","0.5153884887695312,0.3903725445270538,-0.0199519079178571","0.5158483386039734,0.4126822352409363,-0.0174291376024484","0.5256019234657288,0.4163873195648193,-0.0135481674224138"
