gesture,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0.0,"0.5406640768051147,0.34473469853401184,-7.042118710387513e-08","0.5381279587745667,0.32993027567863464,-0.003038759808987379","0.5370016694068909,0.31444618105888367,-0.005371199455112219","0.5394445657730103,0.3076242208480835,-0.007576244417577982","0.5442625284194946,0.31366801261901855,-0.008980078622698784","0.5540285706520081,0.3023242652416229,-0.0012992492411285639","0.5488254427909851,0.3014465272426605,-0.005795756820589304","0.5451324582099915,0.30617740750312805,-0.008525899611413479","0.5454720854759216,0.30645546317100525,-0.0101065868511796","0.5583755373954773,0.3103290796279907,-0.002053506439551711","0.5504047870635986,0.31146031618118286,-0.0061286152340471745","0.5454741716384888,0.3177381753921509,-0.006609008181840181","0.5461146831512451,0.3187423050403595,-0.006144764833152294","0.5603651404380798,0.3206448256969452,-0.003644402138888836","0.5514059662818909,0.3233907222747803,-0.007016441319137812","0.546866238117218,0.3282840847969055,-0.005386768374592066","0.5478072166442871,0.32831892371177673,-0.0036055869422852993","0.5607390403747559,0.3318534195423126,-0.005818185396492481","0.5533788800239563,0.3334139585494995,-0.007351973094046116","0.5497282147407532,0.3368494510650635,-0.006152545567601919","0.5505301356315613,0.3370996117591858,-0.004721913952380419"
0.0,"0.5413433313369751,0.3471423089504242,-5.113583867455418e-08","0.5383405685424805,0.33215534687042236,-0.0020793969742953777","0.5370696187019348,0.31522390246391296,-0.00372539134696126","0.54032963514328,0.3078349232673645,-0.005424834787845612","0.5448686480522156,0.3147183656692505,-0.006692367605865002","0.5512697100639343,0.3045198917388916,-0.00058730598539114","0.5500146746635437,0.30130907893180847,-0.003914622124284506","0.5490010976791382,0.301302969455719,-0.006434489041566849","0.5496655702590942,0.3003019392490387,-0.008227444253861904","0.5565725564956665,0.3117278516292572,-0.0015735477209091187","0.5518132448196411,0.31210553646087646,-0.004694274626672268","0.5477414727210999,0.31686145067214966,-0.005349999759346247","0.5477942228317261,0.31876349449157715,-0.005255086347460747","0.5593981146812439,0.3215252459049225,-0.0031746274325996637","0.5529443621635437,0.32383087277412415,-0.0056638834066689014","0.5488176941871643,0.3276725113391876,-0.004400862380862236","0.549091100692749,0.3286592662334442,-0.00314640742726624","0.5606665015220642,0.33259016275405884,-0.005287497770041227","0.5544396638870239,0.33434775471687317,-0.006582761649042368","0.5506636500358582,0.33702191710472107,-0.00559811107814312","0.5505883097648621,0.3377765715122223,-0.004520912189036608"
0.0,"0.5412882566452026,0.3464099168777466,-6.461539214797085e-08","0.5381563901901245,0.33163487911224365,-0.002154884859919548","0.5371915698051453,0.3152734637260437,-0.003666928969323635","0.5405494570732117,0.3082665801048279,-0.0051904297433793545","0.5446598529815674,0.31523364782333374,-0.006265671923756599","0.5528712272644043,0.3043120503425598,-0.0007336816634051502","0.5491601228713989,0.30109402537345886,-0.004266709554940462","0.5468524694442749,0.30315279960632324,-0.006669049151241779","0.5469611883163452,0.30349910259246826,-0.00817357748746872","0.5575041174888611,0.311903178691864,-0.0016547614941373467","0.550650954246521,0.3130604326725006,-0.004858220927417278","0.5462754964828491,0.3188167214393616,-0.005313722416758537","0.546324610710144,0.32089269161224365,-0.004987785127013922","0.5596021413803101,0.32222211360931396,-0.0032245644833892584","0.5519964694976807,0.3245944380760193,-0.006056834477931261","0.54779452085495,0.3292171359062195,-0.004795781336724758","0.5480985045433044,0.3304923474788666,-0.003365068230777979","0.560189425945282,0.33368661999702454,-0.0052686105482280254","0.5538657903671265,0.33471280336380005,-0.006727831903845072","0.5495626926422119,0.33776313066482544,-0.0056260800920426846","0.5490576028823853,0.338871031999588,-0.004316502716392279"
0.0,"0.541124701499939,0.34596753120422363,-6.319914547248118e-08","0.537988543510437,0.3325856924057007,-0.0020035021007061005","0.5367341041564941,0.3168945908546448,-0.0036226867232471704","0.539240837097168,0.30863600969314575,-0.005280038341879845","0.543075680732727,0.3132077157497406,-0.006568072363734245","0.5517632961273193,0.30547213554382324,-0.0009224675013683736","0.5501866936683655,0.3023601174354553,-0.004205771256238222","0.5484829545021057,0.30260732769966125,-0.006639630068093538","0.5481597185134888,0.3016875386238098,-0.00827283039689064","0.5565803647041321,0.31261685490608215,-0.0018748021684587002","0.5506552457809448,0.3139273226261139,-0.005010885186493397","0.546096682548523,0.31960615515708923,-0.005681649781763554","0.545502781867981,0.32178348302841187,-0.005557043477892876","0.5589983463287354,0.3225586712360382,-0.0033651897683739662","0.5522549152374268,0.32479751110076904,-0.0059992107562720776","0.5479651093482971,0.32964494824409485,-0.00467670289799571","0.5477584600448608,0.3312740623950958,-0.003296216018497944","0.559910774230957,0.3337787985801697,-0.005309262778609991","0.5542608499526978,0.3347792327404022,-0.0067802793346345425","0.5503654479980469,0.33821651339530945,-0.0056251962669193745","0.5500215888023376,0.3396942615509033,-0.004303362686187029"
0.0,"0.5401241183280945,0.3452278971672058,-5.550409198917805e-08","0.5372902750968933,0.3320244252681732,-0.002449168125167489","0.5361773371696472,0.31664973497390747,-0.004343900829553604","0.5389599800109863,0.3092377185821533,-0.006145976018160582","0.5430797338485718,0.31503826379776,-0.00758421840146184","0.5515289902687073,0.30562373995780945,-0.0013768895296379924","0.5495083332061768,0.30360862612724304,-0.005125397816300392","0.5479843020439148,0.30272218585014343,-0.008104716427624226","0.5475173592567444,0.3007480204105377,-0.010107842274010181","0.5563556551933289,0.3129960298538208,-0.002258028369396925","0.5502825379371643,0.3138430416584015,-0.005828718189150095","0.5455670356750488,0.31912127137184143,-0.006657141726464033","0.5446056723594666,0.3216758966445923,-0.006585355382412672","0.5586071014404297,0.32305940985679626,-0.0037569121923297644","0.5517585873603821,0.32495400309562683,-0.006738536059856415","0.5473800897598267,0.32935768365859985,-0.005403980612754822","0.5468238592147827,0.33112215995788574,-0.0039297291077673435","0.5592305660247803,0.33428633213043213,-0.005773169919848442","0.5535110831260681,0.3354458808898926,-0.0074874949641525745","0.5496523976325989,0.3385659456253052,-0.006370898336172104","0.5491783618927002,0.34002673625946045,-0.005033805966377258"
0.0,"0.5396009087562561,0.34513193368911743,-7.128224410735129e-08","0.5365127325057983,0.33260419964790344,-0.003465039189904928","0.5357905626296997,0.3172931671142578,-0.005744806956499815","0.5387839078903198,0.30912333726882935,-0.0077018700540065765","0.5434178709983826,0.31418412923812866,-0.008900870569050312","0.5524266958236694,0.30566659569740295,-0.001829159096814692","0.547579288482666,0.3041994869709015,-0.006016467232257128","0.5439388155937195,0.3104468286037445,-0.0087144635617733","0.5440961122512817,0.31191131472587585,-0.010290882550179958","0.5569003820419312,0.3140432834625244,-0.0022491987328976393","0.5497130751609802,0.3141213059425354,-0.005705639254301786","0.5449450612068176,0.3199579417705536,-0.00620683841407299","0.5449514985084534,0.3209717571735382,-0.005925132427364588","0.5589712262153625,0.324775367975235,-0.0034543119836598635","0.5515962243080139,0.32529857754707336,-0.006532794330269098","0.5467416048049927,0.32943177223205566,-0.0050487513653934","0.5466178059577942,0.32984164357185364,-0.003465876216068864","0.559512197971344,0.3364739418029785,-0.00521340686827898","0.5533188581466675,0.3359200060367584,-0.006898191757500172","0.5488787889480591,0.3384510278701782,-0.005717546679079533","0.5483337044715881,0.33920809626579285,-0.004255788866430521"
0.0,"0.539145290851593,0.34678396582603455,-6.931615104122102e-08","0.5361195802688599,0.33266493678092957,-0.0026259475853294134","0.5352668166160583,0.31761661171913147,-0.0047708735801279545","0.5375506281852722,0.3101810812950134,-0.006760719697922468","0.5409387350082397,0.315304160118103,-0.008113241754472256","0.5519872903823853,0.3055700361728668,-0.0018847244791686535","0.547211766242981,0.30291062593460083,-0.005529787857085466","0.5445257425308228,0.3072178363800049,-0.007716909516602755","0.5450575947761536,0.3080613613128662,-0.009026776999235153","0.5563016533851624,0.31370824575424194,-0.002622735919430852","0.5484290719032288,0.31476590037345886,-0.005785292014479637","0.5437209606170654,0.32094284892082214,-0.006092553958296776","0.5439184904098511,0.32231587171554565,-0.005753760226070881","0.5581747889518738,0.32432955503463745,-0.0039537507109344006","0.54974764585495,0.3263513445854187,-0.006452582310885191","0.5454205274581909,0.3311243951320648,-0.004851724021136761","0.5458865761756897,0.33213403820991516,-0.003341308096423745","0.558497428894043,0.3357737362384796,-0.005799941718578339","0.5516058802604675,0.33653631806373596,-0.006872285157442093","0.547913670539856,0.33970263600349426,-0.005563647951930761","0.5481868386268616,0.3407118618488312,-0.004147338680922985"
0.0,"0.5388543605804443,0.3472348153591156,-6.363730165048764e-08","0.5357433557510376,0.3326032757759094,-0.002450766507536173","0.5342382192611694,0.3169761300086975,-0.004508495330810547","0.537093997001648,0.30973440408706665,-0.006503524258732796","0.5416246652603149,0.3169582784175873,-0.007945658639073372","0.5504313707351685,0.3047153949737549,-0.0014460623497143388","0.5474531054496765,0.3033784031867981,-0.005262163933366537","0.5451317429542542,0.305403470993042,-0.00802431907504797","0.5450753569602966,0.3052891790866852,-0.009879528544843197","0.5552260875701904,0.31271639466285706,-0.0023665910121053457","0.5483595728874207,0.31585022807121277,-0.005926154088228941","0.5435510873794556,0.32121625542640686,-0.006643261760473251","0.5430276393890381,0.3228706419467926,-0.00654801307246089","0.5575282573699951,0.3233047127723694,-0.003909019287675619","0.5497488975524902,0.32736873626708984,-0.006512898486107588","0.5451713800430298,0.3313080966472626,-0.0050175972282886505","0.5450003743171692,0.3320973813533783,-0.003596522379666567","0.5581028461456299,0.3349408209323883,-0.006029552314430475","0.5512059926986694,0.33779722452163696,-0.0074125961400568485","0.5474388003349304,0.3406026363372803,-0.006353000644594431","0.5475509762763977,0.34127721190452576,-0.005120368208736181"
0.0,"0.5390738844871521,0.34757301211357117,-6.20323987732263e-08","0.535577654838562,0.3341767191886902,-0.0023850572761148214","0.5341243743896484,0.3180294930934906,-0.004269772674888372","0.5370171666145325,0.30958640575408936,-0.006101131904870272","0.5410778522491455,0.3149777948856354,-0.007529616355895996","0.5498616099357605,0.30634668469429016,-0.0012773057678714395","0.5478612184524536,0.3037160038948059,-0.005007968284189701","0.5460842251777649,0.30345800518989563,-0.00783050898462534","0.5455265045166016,0.3023739457130432,-0.009708183817565441","0.5546835660934448,0.3137747645378113,-0.0021466866601258516","0.5485785603523254,0.3153083622455597,-0.0055127195082604885","0.5439603328704834,0.32074692845344543,-0.006196161732077599","0.5432772040367126,0.3230169713497162,-0.006100187078118324","0.5569257736206055,0.3239137828350067,-0.0036524843890219927","0.5495906472206116,0.3266720473766327,-0.006499209441244602","0.5452587008476257,0.331068217754364,-0.005203523673117161","0.5450745820999146,0.3324618339538574,-0.003860875964164734","0.5575175285339355,0.33519962430000305,-0.00566486781463027","0.5508625507354736,0.33687224984169006,-0.007382847834378481","0.5470595955848694,0.34010881185531616,-0.006420058663934469","0.546896755695343,0.3412754535675049,-0.005254404619336128"
0.0,"0.5387905836105347,0.3461645841598511,-6.622388326604778e-08","0.5354210138320923,0.3308984935283661,-0.0024182037450373173","0.5341344475746155,0.31565868854522705,-0.0044276830740273","0.536889910697937,0.30877000093460083,-0.006296086590737104","0.5410566329956055,0.3154895603656769,-0.007591051980853081","0.5517545938491821,0.3045787811279297,-0.0016908026300370693","0.5459641814231873,0.3029995858669281,-0.005157622508704662","0.5427797436714172,0.3077877163887024,-0.007538023870438337","0.543267011642456,0.3093470633029938,-0.009102682583034039","0.555791437625885,0.313242107629776,-0.0024419554974883795","0.5469903945922852,0.31438764929771423,-0.005166849121451378","0.5429434776306152,0.319875031709671,-0.00561164878308773","0.5433276891708374,0.3216398060321808,-0.005604441277682781","0.5573758482933044,0.32410478591918945,-0.0037624326068907976","0.5480898022651672,0.3261869251728058,-0.00604099640622735","0.5441360473632812,0.3300393223762512,-0.004787101410329342","0.5444522500038147,0.3309139907360077,-0.0036604704800993204","0.5572575926780701,0.3357418179512024,-0.005578090436756611","0.5496283173561096,0.33631956577301025,-0.006940755527466536","0.5458795428276062,0.3389451205730438,-0.00601967191323638","0.5456209182739258,0.33992722630500793,-0.004901282023638487"
0.0,"0.5376728177070618,0.3449467420578003,-7.339887986290705e-08","0.535088300704956,0.3297845721244812,-0.0018066312186419964","0.5347758531570435,0.3134324848651886,-0.0034559566993266344","0.5370906591415405,0.30641818046569824,-0.005091039463877678","0.5399574637413025,0.3120100200176239,-0.006418195087462664","0.5526905059814453,0.3069628179073334,-0.0017249039374291897","0.5490221381187439,0.3026539981365204,-0.004850394558161497","0.5465941429138184,0.30279284715652466,-0.007429463788866997","0.5452622771263123,0.3026188313961029,-0.009205657988786697","0.5563798546791077,0.315891832113266,-0.002699853153899312","0.5472467541694641,0.3144693076610565,-0.005378760863095522","0.5424044728279114,0.3183848261833191,-0.006162184756249189","0.5415874719619751,0.32056495547294617,-0.006375493947416544","0.5570509433746338,0.32676756381988525,-0.004068903159350157","0.5471091866493225,0.3259243965148926,-0.005806940607726574","0.5434173345565796,0.3294513523578644,-0.0045752436853945255","0.5435863137245178,0.33113354444503784,-0.0035933007020503283","0.555860698223114,0.3380059003829956,-0.005896388553082943","0.547230064868927,0.33705368638038635,-0.006993575487285852","0.5448248386383057,0.3397062122821808,-0.006029005162417889","0.5458948612213135,0.3412424921989441,-0.004945925436913967"
0.0,"0.534980058670044,0.3436576724052429,-7.373071042593438e-08","0.5339109301567078,0.32953986525535583,-0.003179174615070224","0.5347236394882202,0.3156220316886902,-0.0055366940796375275","0.5359528660774231,0.30595633387565613,-0.007648455910384655","0.5384426116943359,0.3035788834095001,-0.009264682419598103","0.5535337328910828,0.30987265706062317,-0.0026690238155424595","0.5483369827270508,0.30282241106033325,-0.006271929945796728","0.5446550250053406,0.30313244462013245,-0.008933141827583313","0.5437726974487305,0.30384016036987305,-0.010563591495156288","0.5559839010238647,0.3188275396823883,-0.003040148876607418","0.5476588606834412,0.31343939900398254,-0.00609333673492074","0.542540431022644,0.31418484449386597,-0.0073571051470935345","0.5407862067222595,0.31542637944221497,-0.007891195826232433","0.5556226372718811,0.32961925864219666,-0.003921597730368376","0.5466429591178894,0.32483211159706116,-0.006767136976122856","0.5416467785835266,0.32508227229118347,-0.006403029430657625","0.5397259593009949,0.3262987732887268,-0.005671595223248005","0.5534247159957886,0.34077510237693787,-0.005260444711893797","0.5465971827507019,0.33625417947769165,-0.007274467032402754","0.542609453201294,0.3355332016944885,-0.006937696598470211","0.5407901406288147,0.33623000979423523,-0.006051650270819664"
0.0,"0.5331787467002869,0.3430306613445282,-8.568063236680246e-08","0.5328234434127808,0.32670605182647705,-0.002255351049825549","0.5342908501625061,0.31146955490112305,-0.0042528435587882996","0.5363706946372986,0.3024901747703552,-0.006192496046423912","0.5391923189163208,0.3028113543987274,-0.007554502692073584","0.5531147122383118,0.3109992444515228,-0.0019498813198879361","0.5465514659881592,0.30339697003364563,-0.00569260073825717","0.5414437651634216,0.30368420481681824,-0.008468897081911564","0.5397318601608276,0.30486392974853516,-0.010114368051290512","0.5543304681777954,0.3205680847167969,-0.002845902694389224","0.5436687469482422,0.3130895793437958,-0.005947128403931856","0.5390574336051941,0.31465110182762146,-0.00704550463706255","0.5385226011276245,0.316406786441803,-0.007435423322021961","0.5527884364128113,0.330997496843338,-0.004190020263195038","0.5418044924736023,0.3238230347633362,-0.006559380795806646","0.5383895039558411,0.3254489302635193,-0.0056715914979577065","0.5385885238647461,0.32700416445732117,-0.004731480963528156","0.5494297742843628,0.3411087691783905,-0.0059761288575828075","0.5406171083450317,0.3352941870689392,-0.007397608365863562","0.5386980772018433,0.3363053798675537,-0.006600991357117891","0.5397326946258545,0.33771222829818726,-0.005453287158161402"
