gesture,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0.0,"0.4623311758041382,0.44824153184890747,-4.9267200097347086e-08","0.4734228551387787,0.4447220265865326,-0.005826801992952824","0.4847550690174103,0.437713086605072,-0.010670158080756664","0.48259732127189636,0.42981016635894775,-0.014888493344187737","0.47122257947921753,0.4293718636035919,-0.01839175634086132","0.47691309452056885,0.3962324857711792,-0.005661412607878447","0.4812803268432617,0.41066232323646545,-0.012380393221974373","0.4787825644016266,0.4208785891532898,-0.017567291855812073","0.47694891691207886,0.418888658285141,-0.021356292068958282","0.4660472571849823,0.3957788348197937,-0.0066301170736551285","0.471077561378479,0.4115907847881317,-0.011264241300523281","0.47004735469818115,0.422396719455719,-0.013055998831987381","0.4692186415195465,0.4207865595817566,-0.014592619612812996","0.4558579623699188,0.40184059739112854,-0.008411366492509842","0.46072956919670105,0.4176071286201477,-0.012250380590558052","0.4615654945373535,0.4264084994792938,-0.011142449453473091","0.4610329270362854,0.4237624704837799,-0.010687639936804771","0.4475700259208679,0.41146835684776306,-0.01097206398844719","0.45125147700309753,0.42377540469169617,-0.012524455785751343","0.4533593952655792,0.43035271763801575,-0.010907240211963654","0.45335420966148376,0.42863014340400696,-0.009822487831115723"
0.0,"0.46103256940841675,0.4517366290092468,-5.558768378932655e-08","0.4725452661514282,0.4484722316265106,-0.006753598339855671","0.48367056250572205,0.44078975915908813,-0.011700304225087166","0.4808225631713867,0.4333280920982361,-0.015803664922714233","0.4701097309589386,0.43338751792907715,-0.019219383597373962","0.4737223982810974,0.39819028973579407,-0.006386536173522472","0.4784238040447235,0.412565678358078,-0.013575133867561817","0.4773339331150055,0.42371881008148193,-0.019098695367574692","0.47514092922210693,0.42392146587371826,-0.022570915520191193","0.4630962610244751,0.39808744192123413,-0.006520089227706194","0.4682530462741852,0.4158056080341339,-0.010823073796927929","0.46801817417144775,0.42671358585357666,-0.012844694778323174","0.4662192463874817,0.4260198771953583,-0.014442085288465023","0.4532887637615204,0.4041402041912079,-0.007508100476115942","0.4576810896396637,0.4209508001804352,-0.011145222000777721","0.4593972861766815,0.42990976572036743,-0.010462164878845215","0.45866918563842773,0.42866674065589905,-0.010081128217279911","0.4451964199542999,0.4137481153011322,-0.009314749389886856","0.4485948979854584,0.4260156750679016,-0.010613459162414074","0.4504028856754303,0.43310773372650146,-0.008829076774418354","0.44968703389167786,0.432794988155365,-0.007329494692385197"
0.0,"0.46047964692115784,0.4517521858215332,-5.725631169184453e-08","0.473065048456192,0.4488266408443451,-0.006696879398077726","0.4847988188266754,0.44044068455696106,-0.011468765325844288","0.4811386168003082,0.43300938606262207,-0.01538531482219696","0.4699939787387848,0.43410372734069824,-0.018561353906989098","0.47402423620224,0.39778438210487366,-0.006110239773988724","0.4789460003376007,0.4120752811431885,-0.013184362091124058","0.4780905544757843,0.4237081706523895,-0.018542151898145676","0.47603026032447815,0.4241012930870056,-0.022006649523973465","0.46315905451774597,0.3973946273326874,-0.006308557000011206","0.468868613243103,0.41591349244117737,-0.010863788425922394","0.46879416704177856,0.42682594060897827,-0.013135451823472977","0.4669167995452881,0.4253866672515869,-0.01483191642910242","0.4532117247581482,0.4031819701194763,-0.007342020981013775","0.4585655629634857,0.4212368130683899,-0.011254392564296722","0.46028172969818115,0.42986711859703064,-0.010854087769985199","0.4590855538845062,0.4271714389324188,-0.01063780952244997","0.4451204538345337,0.41237589716911316,-0.009171511046588421","0.4497573971748352,0.4260445237159729,-0.01083792932331562","0.45189476013183594,0.43391653895378113,-0.009313400834798813","0.4508676826953888,0.43328842520713806,-0.007978730835020542"
0.0,"0.46094173192977905,0.4563928246498108,-6.554510179057615e-08","0.47210681438446045,0.45188242197036743,-0.005364946089684963","0.48248550295829773,0.44407951831817627,-0.009984617121517658","0.47974535822868347,0.43788790702819824,-0.014139626175165176","0.46909430623054504,0.4386973977088928,-0.01765875332057476","0.4725382924079895,0.4010840952396393,-0.005415462423115969","0.47653621435165405,0.416061669588089,-0.012604691088199615","0.4753417372703552,0.4275490641593933,-0.018218323588371277","0.47341275215148926,0.4281916320323944,-0.021924812346696854","0.46120989322662354,0.40184998512268066,-0.0064377435483038425","0.4665716886520386,0.42108890414237976,-0.010804208926856518","0.466838538646698,0.4318068027496338,-0.012956387363374233","0.4654091000556946,0.43073907494544983,-0.014912332408130169","0.45110881328582764,0.40924450755119324,-0.00824625976383686","0.45665258169174194,0.4282301068305969,-0.011896456591784954","0.4585298001766205,0.43661561608314514,-0.011142365634441376","0.45749643445014954,0.434822678565979,-0.010933974757790565","0.44290778040885925,0.4199991822242737,-0.010807226411998272","0.4473320245742798,0.43333858251571655,-0.012414759956300259","0.44995707273483276,0.43936648964881897,-0.010859948582947254","0.44959303736686707,0.43779027462005615,-0.009673820808529854"
0.0,"0.45974040031433105,0.4594363868236542,-6.230786908645314e-08","0.4711606502532959,0.4555204510688782,-0.006198993418365717","0.48188257217407227,0.44759228825569153,-0.01105225458741188","0.4757459759712219,0.44210386276245117,-0.015256755985319614","0.46363091468811035,0.4434150159358978,-0.018728651106357574","0.47112834453582764,0.4061218500137329,-0.0061872475780546665","0.47410598397254944,0.4178599417209625,-0.013846113346517086","0.4735690951347351,0.43033042550086975,-0.019280560314655304","0.4724523425102234,0.43257227540016174,-0.022652555257081985","0.45912227034568787,0.4056929647922516,-0.006845957133919001","0.4635845422744751,0.4238608777523041,-0.011675453744828701","0.4646025598049164,0.43526092171669006,-0.013780701905488968","0.4638757109642029,0.4348190426826477,-0.015432587824761868","0.44888994097709656,0.412471204996109,-0.008401531726121902","0.4534069299697876,0.4316968321800232,-0.0122595289722085","0.4559631645679474,0.4402725398540497,-0.011414812877774239","0.4557134211063385,0.4380912780761719,-0.011105657555162907","0.4406411945819855,0.4227027893066406,-0.010771977715194225","0.4447459876537323,0.43765950202941895,-0.012439658865332603","0.4481789767742157,0.444286048412323,-0.010852845385670662","0.44861823320388794,0.4423234164714813,-0.009583229199051857"
0.0,"0.4586276710033417,0.46313491463661194,-5.1916209997671103e-08","0.4703094959259033,0.45938190817832947,-0.007128067314624786","0.48048198223114014,0.451543927192688,-0.01241945568472147","0.47383224964141846,0.44708555936813354,-0.016801895573735237","0.4621272087097168,0.4485366940498352,-0.020373674109578133","0.4697181284427643,0.4093710482120514,-0.007450844626873732","0.47223684191703796,0.4230952262878418,-0.014909516088664532","0.4725799262523651,0.4349067509174347,-0.019989939406514168","0.47210565209388733,0.43470385670661926,-0.023176049813628197","0.457589328289032,0.4094032645225525,-0.0075563834980130196","0.46151676774024963,0.4278905689716339,-0.012629297561943531","0.4627498984336853,0.4392707347869873,-0.014546270482242107","0.46173179149627686,0.43715712428092957,-0.01592898927628994","0.4474071264266968,0.4160149395465851,-0.008544547483325005","0.45120471715927124,0.4338323473930359,-0.012672843411564827","0.45385345816612244,0.44277966022491455,-0.01169795822352171","0.45319679379463196,0.4397461712360382,-0.011124125681817532","0.4393952488899231,0.4257960617542267,-0.010364790447056293","0.4426029324531555,0.43910640478134155,-0.012199937365949154","0.44583919644355774,0.4464665353298187,-0.010415332391858101","0.44583800435066223,0.44508880376815796,-0.00885883066803217"
0.0,"0.4582594037055969,0.46496665477752686,-5.53817969262127e-08","0.4685510993003845,0.46176689863204956,-0.006534346379339695","0.47878679633140564,0.4551940858364105,-0.011955452151596546","0.473136842250824,0.45124533772468567,-0.016536874696612358","0.46155890822410583,0.45178836584091187,-0.020422890782356262","0.4686999022960663,0.4120274484157562,-0.008229305036365986","0.4707098603248596,0.42745158076286316,-0.01630420982837677","0.4713659882545471,0.43957167863845825,-0.021860390901565552","0.4717203676700592,0.4408372938632965,-0.02531021647155285","0.4562775492668152,0.4125675857067108,-0.00883564818650484","0.46022942662239075,0.4332224130630493,-0.014187130145728588","0.46211594343185425,0.4448651969432831,-0.01618250273168087","0.46217626333236694,0.4437849819660187,-0.017645500600337982","0.445806622505188,0.4200546145439148,-0.010237161070108414","0.45045754313468933,0.4419825077056885,-0.014441966079175472","0.4535490572452545,0.45104557275772095,-0.013093565590679646","0.45356041193008423,0.44854262471199036,-0.012338105589151382","0.43763843178749084,0.4307990074157715,-0.01249648630619049","0.4421077370643616,0.4483884572982788,-0.01455407589673996","0.44624096155166626,0.4557972550392151,-0.012753966264426708","0.44719329476356506,0.45394763350486755,-0.011171183548867702"
0.0,"0.45704659819602966,0.4697067141532898,-6.843147559720819e-08","0.46793654561042786,0.4666063189506531,-0.005806460045278072","0.47801104187965393,0.45976024866104126,-0.010291348211467266","0.47295236587524414,0.4557653069496155,-0.014024297706782818","0.46229812502861023,0.4554927349090576,-0.017046364024281502","0.46949344873428345,0.41803786158561707,-0.006342064123600721","0.47032299637794495,0.4358347952365875,-0.013249127194285393","0.4694269597530365,0.44610512256622314,-0.018160764127969742","0.46930554509162903,0.4449245035648346,-0.021350203081965446","0.4569368064403534,0.4170047640800476,-0.0068322280421853065","0.45970213413238525,0.43827512860298157,-0.011393832042813301","0.46062520146369934,0.4485924243927002,-0.012873861938714981","0.4608277976512909,0.4468555152416229,-0.013950509950518608","0.4460981786251068,0.4226655960083008,-0.008086402900516987","0.4493848383426666,0.44429782032966614,-0.011911504901945591","0.45187675952911377,0.4527338743209839,-0.01071383897215128","0.45230692625045776,0.44999682903289795,-0.009950578212738037","0.4373258650302887,0.43158653378486633,-0.01012543123215437","0.44040539860725403,0.44835925102233887,-0.011829708702862263","0.4437697231769562,0.45580464601516724,-0.010187771171331406","0.44490957260131836,0.45440301299095154,-0.008693449199199677"
0.0,"0.45732784271240234,0.47337648272514343,-4.2411041789591764e-08","0.46727052330970764,0.47021305561065674,-0.00667223334312439","0.47625815868377686,0.46499472856521606,-0.012012854218482971","0.4711158573627472,0.4624704122543335,-0.016455674543976784","0.46078944206237793,0.46311452984809875,-0.020158110186457634","0.4679920971393585,0.42256006598472595,-0.008901149965822697","0.4678809344768524,0.4417059123516083,-0.01648619771003723","0.4681095778942108,0.45126116275787354,-0.021707605570554733","0.46893739700317383,0.45031028985977173,-0.025133412331342697","0.4549746811389923,0.42172864079475403,-0.009251045994460583","0.4575801193714142,0.4449986517429352,-0.014495576731860638","0.4591926336288452,0.4538862705230713,-0.016148492693901062","0.4594697952270508,0.45210325717926025,-0.017450548708438873","0.4438399076461792,0.42770153284072876,-0.010389357805252075","0.4476584196090698,0.45146486163139343,-0.014716625213623047","0.45036327838897705,0.4582648277282715,-0.01377111580222845","0.4506710171699524,0.4542979598045349,-0.013293609023094177","0.4352172911167145,0.4372703731060028,-0.012377374805510044","0.43904566764831543,0.4559570848941803,-0.014944436959922314","0.4427892863750458,0.46226269006729126,-0.014010301791131496","0.4441958963871002,0.45947200059890747,-0.013043353334069252"
0.0,"0.45662838220596313,0.4740200936794281,-5.6578812746010954e-08","0.46724840998649597,0.4712393879890442,-0.007441564463078976","0.4770786464214325,0.4653238356113434,-0.013183845207095146","0.4706306755542755,0.46257200837135315,-0.017885252833366394","0.4599435031414032,0.46350234746932983,-0.0215656366199255","0.4675464928150177,0.42264851927757263,-0.009191201068460941","0.4678000509738922,0.43621665239334106,-0.01737360469996929","0.46876487135887146,0.44998282194137573,-0.02240620367228985","0.46936872601509094,0.4511939287185669,-0.02548564225435257","0.454842209815979,0.42233163118362427,-0.00928607676178217","0.4569613039493561,0.44125205278396606,-0.015274299308657646","0.45931172370910645,0.45387962460517883,-0.017021222040057182","0.4595375955104828,0.45191898941993713,-0.01808723621070385","0.4442858397960663,0.4286612868309021,-0.010289641097187996","0.44731515645980835,0.44912606477737427,-0.015029318630695343","0.45078349113464355,0.4586198031902313,-0.01387324370443821","0.4507821202278137,0.4550509452819824,-0.013136506080627441","0.4359482526779175,0.4379538893699646,-0.012138539925217628","0.4388371407985687,0.45469602942466736,-0.014471487142145634","0.4431731700897217,0.46206018328666687,-0.013117959722876549","0.4442380368709564,0.4594002366065979,-0.011842872016131878"
0.0,"0.45579928159713745,0.47275859117507935,-5.366914379578702e-08","0.46746891736984253,0.4713885188102722,-0.0073323436081409454","0.4769308269023895,0.4667850136756897,-0.013176016509532928","0.46973589062690735,0.46519291400909424,-0.017840178683400154","0.45823508501052856,0.4641942083835602,-0.02154931053519249","0.4683271646499634,0.4235507845878601,-0.009970749728381634","0.47041580080986023,0.44541433453559875,-0.018153797835111618","0.47002241015434265,0.4553605020046234,-0.02363666519522667","0.469876229763031,0.4518637955188751,-0.02745782770216465","0.45534878969192505,0.42264246940612793,-0.010170741006731987","0.4594994783401489,0.44731009006500244,-0.016367178410291672","0.46097898483276367,0.45725786685943604,-0.01833241432905197","0.4607292115688324,0.45375269651412964,-0.01990320160984993","0.444658488035202,0.42836853861808777,-0.011170702055096626","0.44904088973999023,0.45281773805618286,-0.016251590102910995","0.4518482983112335,0.46078604459762573,-0.01507054828107357","0.451393187046051,0.4561901092529297,-0.014479263685643673","0.43644100427627563,0.43743932247161865,-0.01302263792604208","0.43997427821159363,0.45646700263023376,-0.016194570809602737","0.44367459416389465,0.4630613625049591,-0.015373747795820236","0.44428712129592896,0.4596402943134308,-0.014524111524224281"
0.0,"0.45678186416625977,0.472312331199646,-3.9132466156388546e-08","0.46848541498184204,0.4698127508163452,-0.006547901779413223","0.4781288504600525,0.4640728235244751,-0.01163983903825283","0.47209063172340393,0.4626081585884094,-0.01586262881755829","0.46155521273612976,0.4633171260356903,-0.01931682601571083","0.4690297842025757,0.42184051871299744,-0.008177313022315502","0.46970686316490173,0.44106796383857727,-0.015862291678786278","0.4696551263332367,0.4504389464855194,-0.02117914892733097","0.469779908657074,0.4483644962310791,-0.024751504883170128","0.45646291971206665,0.4213514029979706,-0.008610500954091549","0.4594450891017914,0.44472071528434753,-0.014388320036232471","0.46131983399391174,0.45347821712493896,-0.016544440761208534","0.4615572988986969,0.45050424337387085,-0.018155129626393318","0.44577956199645996,0.42743849754333496,-0.009835814125835896","0.4490946829319,0.4510156512260437,-0.014603858813643456","0.45230913162231445,0.4584271311759949,-0.013816803693771362","0.45266297459602356,0.45426398515701294,-0.013379375450313091","0.4376285970211029,0.43677663803100586,-0.011887592263519764","0.440778911113739,0.45518380403518677,-0.01466763112694025","0.44495689868927,0.46197420358657837,-0.013773110695183277","0.4464932084083557,0.45929181575775146,-0.012859534472227097"
0.0,"0.4583233892917633,0.4712342917919159,-3.2932522486817106e-08","0.46997570991516113,0.46814659237861633,-0.0066590928472578526","0.4801332950592041,0.4616703987121582,-0.0121526550501585","0.4736018776893616,0.45926958322525024,-0.016824806109070778","0.4624418020248413,0.46025708317756653,-0.020657002925872803","0.47040486335754395,0.4197610020637512,-0.008345960639417171","0.47186386585235596,0.4371431767940521,-0.016929149627685547","0.4722956120967865,0.44741708040237427,-0.022771822288632393","0.4720676839351654,0.44690564274787903,-0.026490790769457817","0.45724380016326904,0.4187851846218109,-0.00902014970779419","0.4610155522823334,0.44145137071609497,-0.015307191759347916","0.46368151903152466,0.4512670934200287,-0.017602168023586273","0.46414899826049805,0.44889283180236816,-0.019156845286488533","0.4462634325027466,0.42515259981155396,-0.010602934285998344","0.4508286118507385,0.4486851096153259,-0.015763308852910995","0.454532265663147,0.45685014128685,-0.014881676062941551","0.45484936237335205,0.4529685974121094,-0.014307647943496704","0.4379524886608124,0.4350343346595764,-0.013053882867097855","0.4424644708633423,0.4540500044822693,-0.01600455865263939","0.44675856828689575,0.4612765610218048,-0.015047168359160423","0.44793081283569336,0.4584725499153137,-0.014024943113327026"
