gesture,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0.0,"0.4843735694885254,0.31400349736213684,-2.9225031283885983e-08","0.49634113907814026,0.3104401230812073,-0.0018361196853220463","0.5066569447517395,0.3027609586715698,-0.00310130650177598","0.5115882158279419,0.2919981777667999,-0.004879690706729889","0.5080903768539429,0.28284260630607605,-0.006034498102962971","0.5047614574432373,0.287019282579422,0.0012695201439782977","0.5118698477745056,0.2813517451286316,-0.0032496897038072348","0.5087490677833557,0.2912673056125641,-0.006188815459609032","0.5054477453231812,0.2934383451938629,-0.007707350421696901","0.4993457496166229,0.2836141586303711,-2.3141614292399026e-05","0.506270706653595,0.27930599451065063,-0.004041717853397131","0.5029188394546509,0.2906566262245178,-0.005438623949885368","0.4997589588165283,0.2912214398384094,-0.005724054295569658","0.4932490289211273,0.2818504571914673,-0.002070243004709482","0.5001145005226135,0.2789745628833771,-0.006357329897582531","0.49764227867126465,0.28981882333755493,-0.004974266514182091","0.4944744110107422,0.2905157804489136,-0.003187361406162381","0.4864741265773773,0.2811681628227234,-0.004295519553124905","0.49360743165016174,0.2800944745540619,-0.006509144324809313","0.49252039194107056,0.2879540026187897,-0.004343568813055754","0.4895664155483246,0.2893235981464386,-0.002206693636253476"
0.0,"0.48472851514816284,0.30514630675315857,-2.496281226171959e-08","0.4966970980167389,0.30240610241889954,-0.0020796069875359535","0.5071285367012024,0.29433953762054443,-0.003270475659519434","0.5118240118026733,0.28317123651504517,-0.0048936503008008","0.5085029006004333,0.27359429001808167,-0.005853384733200073","0.5049253702163696,0.27899646759033203,0.0010777261340990663","0.5114149451255798,0.2704123556613922,-0.0037682822439819574","0.509720504283905,0.2810456454753876,-0.006789244711399078","0.506746232509613,0.28465184569358826,-0.008042749017477036","0.49931445717811584,0.27602946758270264,0.00014714740973431617","0.5057042837142944,0.2705687880516052,-0.003881579264998436","0.5034465193748474,0.28273147344589233,-0.005292948335409164","0.5000278949737549,0.2839319705963135,-0.005518418736755848","0.492960125207901,0.27439403533935547,-0.0015871416544541717","0.49958962202072144,0.27065813541412354,-0.006141060497611761","0.497802197933197,0.2824428677558899,-0.0046883076429367065","0.49464651942253113,0.28396621346473694,-0.002677177544683218","0.4858303964138031,0.2735092043876648,-0.0034715081565082073","0.49316486716270447,0.2717041075229645,-0.005998414475470781","0.4925181269645691,0.2802717685699463,-0.003800200531259179","0.48940497636795044,0.28234225511550903,-0.0014763650251552463"
0.0,"0.48219916224479675,0.29693031311035156,-3.252735680803198e-08","0.4937344491481781,0.29471978545188904,-0.002424051286652684","0.5042092800140381,0.2868864834308624,-0.0035814575385302305","0.509264349937439,0.27682140469551086,-0.0050015137530863285","0.5081067085266113,0.2676619589328766,-0.0054867141880095005","0.5021635293960571,0.26976412534713745,0.0006537219160236418","0.5085818767547607,0.2618751525878906,-0.004644922446459532","0.5061395764350891,0.27284806966781616,-0.007317827083170414","0.5032245516777039,0.2754346430301666,-0.008198474533855915","0.49639692902565,0.2672452926635742,-0.00029025759431533515","0.5029762983322144,0.26118004322052,-0.004944853018969297","0.5001678466796875,0.27381646633148193,-0.00583225442096591","0.4974408447742462,0.2738421857357025,-0.0054302215576171875","0.4899381995201111,0.26603925228118896,-0.0021703431848436594","0.4964417517185211,0.26284345984458923,-0.0076397922821342945","0.49409887194633484,0.2749007046222687,-0.006015821825712919","0.4914245009422302,0.27486634254455566,-0.0036022746935486794","0.48287951946258545,0.2657032310962677,-0.004184541292488575","0.4897545278072357,0.26441246271133423,-0.007152998819947243","0.48874157667160034,0.27310487627983093,-0.004877431318163872","0.4856646656990051,0.27409467101097107,-0.002364667598158121"
0.0,"0.4769488573074341,0.2903400659561157,-4.262556885237245e-08","0.4888075590133667,0.287030428647995,-0.003542620688676834","0.500569760799408,0.27833855152130127,-0.004767271690070629","0.5054165124893188,0.26638028025627136,-0.00601908378303051","0.5016302466392517,0.2577834129333496,-0.006194354500621557","0.4989672005176544,0.26382702589035034,0.0007030987180769444","0.5050629377365112,0.25704631209373474,-0.004042217042297125","0.501559317111969,0.2677175998687744,-0.006423830054700375","0.4992438554763794,0.2693130075931549,-0.0074715265072882175","0.49296480417251587,0.260595440864563,0.00040259817615151405","0.4984748661518097,0.2557964026927948,-0.0041844965890049934","0.49518534541130066,0.2681097388267517,-0.0050037759356200695","0.493330180644989,0.2674395442008972,-0.004635232500731945","0.4864466190338135,0.25905582308769226,-0.0009210035786963999","0.49135416746139526,0.2551824748516083,-0.006047324743121862","0.4891071915626526,0.2668304741382599,-0.004186694044619799","0.48715993762016296,0.26673221588134766,-0.0018020874122157693","0.47935307025909424,0.25823935866355896,-0.002547781215980649","0.48470965027809143,0.256321519613266,-0.005188066978007555","0.48366525769233704,0.2647608816623688,-0.002911738120019436","0.4813675284385681,0.265699565410614,-0.000510986486915499"
0.0,"0.47498369216918945,0.2851060926914215,-3.0969719233553406e-08","0.487399160861969,0.2800668478012085,-0.0017742372583597898","0.49725112318992615,0.2707946300506592,-0.00255172629840672","0.5007379055023193,0.2609776258468628,-0.003583218203857541","0.4977456331253052,0.2534192204475403,-0.003943795338273048","0.4931582510471344,0.2550402879714966,-4.9742015107767656e-05","0.49902400374412537,0.24852165579795837,-0.004101935308426619","0.4968501925468445,0.2589742839336395,-0.00654328940436244","0.4944187104701996,0.2611090838909149,-0.007804786320775747","0.48670288920402527,0.25381946563720703,-0.0010366045171394944","0.49223092198371887,0.24915066361427307,-0.004127586260437965","0.4906066358089447,0.2612464725971222,-0.004836129490286112","0.48845064640045166,0.2614346742630005,-0.005152194760739803","0.4798937439918518,0.2536969780921936,-0.002664887346327305","0.4858267903327942,0.2491903156042099,-0.006463941186666489","0.484831839799881,0.26081234216690063,-0.00469389371573925","0.48239368200302124,0.2617712616920471,-0.0029613894876092672","0.4724883735179901,0.2543152868747711,-0.004416106268763542","0.4788304269313812,0.25079819560050964,-0.006323445588350296","0.4792054295539856,0.2588903307914734,-0.0038128127343952656","0.47668910026550293,0.2608630061149597,-0.0016204026760533452"
0.0,"0.46701574325561523,0.27906376123428345,-3.9671228080351284e-08","0.4794086217880249,0.2749592959880829,-0.0032577526289969683","0.49049559235572815,0.26581549644470215,-0.004348283633589745","0.4932626783847809,0.25348377227783203,-0.005360409151762724","0.4882664382457733,0.24594351649284363,-0.005453032441437244","0.48750123381614685,0.2523229420185089,0.00011443940456956625","0.49246323108673096,0.24356871843338013,-0.004232210572808981","0.49002426862716675,0.2537793517112732,-0.00641228724271059","0.48815473914146423,0.25682973861694336,-0.007339118979871273","0.48089414834976196,0.24989596009254456,-0.00019439867173787206","0.48528215289115906,0.2425025999546051,-0.004418795462697744","0.48312467336654663,0.2541252076625824,-0.00540557038038969","0.48140478134155273,0.2551819682121277,-0.005210154224187136","0.4739512503147125,0.24922485649585724,-0.0013271307107061148","0.47777777910232544,0.24374035000801086,-0.005980093963444233","0.476729154586792,0.2547212243080139,-0.004322168417274952","0.4752819836139679,0.2557428777217865,-0.002171194413676858","0.4664372205734253,0.24937309324741364,-0.002694529015570879","0.47068578004837036,0.24552614986896515,-0.004956349264830351","0.47085073590278625,0.25363197922706604,-0.002584547735750675","0.4694465398788452,0.2555491030216217,-0.00021043833112344146"
0.0,"0.45919761061668396,0.2762904167175293,-4.329809044634203e-08","0.47090592980384827,0.271889328956604,-0.003565687919035554","0.482049822807312,0.26238659024238586,-0.004458621609956026","0.48553353548049927,0.25011008977890015,-0.005319241434335709","0.48244836926460266,0.24127288162708282,-0.0051848404109478","0.47940126061439514,0.24838978052139282,0.0003686018171720207","0.4832390546798706,0.2385784387588501,-0.004575295373797417","0.48057493567466736,0.24889545142650604,-0.00697330990806222","0.47946617007255554,0.253157377243042,-0.007731856778264046","0.4733210504055023,0.24605096876621246,0.0002656790893524885","0.47615116834640503,0.23893627524375916,-0.004252620041370392","0.4737392067909241,0.2498839795589447,-0.005073915235698223","0.47289833426475525,0.25148943066596985,-0.004628454800695181","0.46672379970550537,0.24527381360530853,-0.0009015372488647699","0.46915361285209656,0.23966267704963684,-0.005762411281466484","0.46753230690956116,0.25015461444854736,-0.004130656830966473","0.4670022428035736,0.2520688474178314,-0.0018648734549060464","0.4594716429710388,0.24537311494350433,-0.002378519857302308","0.4624508321285248,0.2412118762731552,-0.004664074629545212","0.461782842874527,0.248997762799263,-0.0024813187774270773","0.46090584993362427,0.2516806721687317,-0.00012237390910740942"
0.0,"0.4517858624458313,0.2737753987312317,-5.595582663886489e-08","0.4636293947696686,0.26836398243904114,-0.0031058196909725666","0.4739181101322174,0.2573731243610382,-0.003801220329478383","0.476418137550354,0.2443220615386963,-0.004574554972350597","0.47109857201576233,0.23723644018173218,-0.004326947033405304","0.47098448872566223,0.2449130117893219,0.000821154797449708","0.47536975145339966,0.2355933040380478,-0.0036038230173289776","0.47274520993232727,0.2468748688697815,-0.005656666588038206","0.4713684320449829,0.24974822998046875,-0.006443620193749666","0.46460121870040894,0.24289818108081818,0.00046816878602840006","0.4679306447505951,0.23659850656986237,-0.003374181455001235","0.46564987301826477,0.24910464882850647,-0.003760863561183214","0.4645278751850128,0.2485477179288864,-0.0033491472713649273","0.45805686712265015,0.24264191091060638,-0.0008859251975081861","0.4614189565181732,0.23714043200016022,-0.005327766295522451","0.4598056674003601,0.24894869327545166,-0.00330946734175086","0.4585137665271759,0.24915823340415955,-0.0010525408433750272","0.45098376274108887,0.24324364960193634,-0.0025306513998657465","0.4546762704849243,0.23913463950157166,-0.0044684880413115025","0.4543246030807495,0.24723783135414124,-0.0019839266315102577","0.4526578485965729,0.24875153601169586,0.00034824394970200956"
0.0,"0.44433024525642395,0.2728954255580902,-4.867722935841812e-08","0.4562626779079437,0.2657119631767273,-0.0018431463977321982","0.4657737612724304,0.2540741562843323,-0.0026471586897969246","0.46839916706085205,0.24191708862781525,-0.003856000257655978","0.46237707138061523,0.2352917194366455,-0.0043520317412912846","0.46082839369773865,0.2413918823003769,0.0008862292743287981","0.4660062789916992,0.2326219230890274,-0.003416452556848526","0.4642173647880554,0.24358762800693512,-0.00603355560451746","0.4620382785797119,0.24671117961406708,-0.00740111293271184","0.4543188810348511,0.24039652943611145,-0.0003035971021745354","0.4587045907974243,0.2340601682662964,-0.004102600272744894","0.45736563205718994,0.2461388260126114,-0.005222932901233435","0.4553256630897522,0.24657100439071655,-0.005535632837563753","0.44754666090011597,0.24107304215431213,-0.0022205356508493423","0.4520488679409027,0.23499983549118042,-0.006235319189727306","0.4516579210758209,0.24670138955116272,-0.004501561168581247","0.44969964027404785,0.24787883460521698,-0.0026960899122059345","0.44028085470199585,0.24283844232559204,-0.004342583008110523","0.44513803720474243,0.2387906312942505,-0.0062170615419745445","0.4455539584159851,0.24657201766967773,-0.0038492470048367977","0.4434666931629181,0.2483806014060974,-0.0017640918958932161"
0.0,"0.43663105368614197,0.27316486835479736,-5.096570987461746e-08","0.44779881834983826,0.26465556025505066,-0.0025049815885722637","0.4564293622970581,0.25206491351127625,-0.0032052001915872097","0.4575131833553314,0.23940509557724,-0.004166461527347565","0.451526939868927,0.23355720937252045,-0.004279014654457569","0.45288023352622986,0.2420361042022705,0.0012627571122720838","0.4558546543121338,0.23177388310432434,-0.0028907577507197857","0.4546399414539337,0.24230976402759552,-0.0051561263389885426","0.4536038339138031,0.2461283951997757,-0.006160043179988861","0.4465002417564392,0.24107082188129425,0.0006203663069754839","0.448438435792923,0.2330249398946762,-0.003181861247867346","0.447782427072525,0.2446834295988083,-0.003946896642446518","0.446803480386734,0.24616096913814545,-0.00374976615421474","0.439919114112854,0.24180318415164948,-0.0009007641929201782","0.44179221987724304,0.23461554944515228,-0.004936171695590019","0.44178301095962524,0.24576719105243683,-0.002972938120365143","0.4407264292240143,0.24781395494937897,-0.0007766539929434657","0.432856947183609,0.2434575855731964,-0.0027025840245187283","0.43547195196151733,0.2379360795021057,-0.00435371370986104","0.4361337721347809,0.24541279673576355,-0.0018526482162997127","0.4350863993167877,0.24780334532260895,0.0004638606624212116"
