gesture,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0.0,"0.2983849346637726,0.638224184513092,-2.112549424282406e-07","0.2696634829044342,0.5427312850952148,0.00024262466467916965","0.2740604877471924,0.4273071587085724,-0.012808775529265404","0.31606027483940125,0.3415229916572571,-0.026598623022437096","0.3577203154563904,0.30568885803222656,-0.036574188619852066","0.22374847531318665,0.3781280517578125,-0.022696685045957565","0.2957296073436737,0.29282325506210327,-0.037865545600652695","0.3095383644104004,0.34701135754585266,-0.04418283700942993","0.2983303964138031,0.3827609717845917,-0.049606580287218094","0.24901847541332245,0.39065444469451904,-0.03410933166742325","0.33038756251335144,0.3234599232673645,-0.04320559650659561","0.3366210460662842,0.37837108969688416,-0.042138852179050446","0.3180831968784332,0.4047386050224304,-0.04446530342102051","0.283216267824173,0.40955817699432373,-0.04483042657375336","0.35802707076072693,0.3523785173892975,-0.0489741750061512","0.35747092962265015,0.4055787920951843,-0.04012753814458847","0.3347351551055908,0.4295708239078522,-0.037750400602817535","0.32044774293899536,0.43280747532844543,-0.056143321096897125","0.3748950660228729,0.39299800992012024,-0.05386121943593025","0.3725927472114563,0.4429689347743988,-0.04396272450685501","0.35376012325286865,0.46659743785858154,-0.039153046905994415"
0.0,"0.2973317503929138,0.6378351449966431,-2.0519827614862152e-07","0.2689857482910156,0.541765034198761,-0.00020286951621528715","0.27312910556793213,0.4253361225128174,-0.013322615996003151","0.315701961517334,0.3402104675769806,-0.027217134833335876","0.3574533462524414,0.3054807782173157,-0.03726539388298988","0.2228264957666397,0.3766416907310486,-0.02266249991953373","0.29471567273139954,0.2913559079170227,-0.03803132101893425","0.30853164196014404,0.34503716230392456,-0.04456401243805885","0.29758504033088684,0.3807782828807831,-0.050162069499492645","0.24756024777889252,0.3894776999950409,-0.03390512242913246","0.3301512598991394,0.3232487142086029,-0.04326857998967171","0.3360706865787506,0.3777468800544739,-0.04236626625061035","0.3173580467700958,0.4036141037940979,-0.04484548419713974","0.2812942564487457,0.4083271622657776,-0.044572338461875916","0.35829147696495056,0.35170239210128784,-0.048666395246982574","0.3571390211582184,0.40456628799438477,-0.0399811714887619","0.33398792147636414,0.4278740882873535,-0.03782782703638077","0.31840166449546814,0.4315335750579834,-0.05593518912792206","0.37463679909706116,0.39164695143699646,-0.05365642160177231","0.37170982360839844,0.44143083691596985,-0.04407593607902527","0.3524613380432129,0.46430909633636475,-0.03954969719052315"
0.0,"0.2961452603340149,0.6370587944984436,-2.0703751602013654e-07","0.2681872844696045,0.5383435487747192,0.0006749165477231145","0.2728540301322937,0.4212573766708374,-0.011779321357607841","0.31553196907043457,0.3361741304397583,-0.025314847007393837","0.3578029274940491,0.3031468093395233,-0.03493258357048035","0.22245877981185913,0.37396952509880066,-0.01932230219244957","0.2931522727012634,0.2902953326702118,-0.03419245406985283","0.3067983388900757,0.343845009803772,-0.040821123868227005","0.29621580243110657,0.37977147102355957,-0.04650886356830597","0.24662810564041138,0.386630117893219,-0.03100581467151642","0.3279552459716797,0.32089996337890625,-0.040098465979099274","0.33376774191856384,0.3751296401023865,-0.039619673043489456","0.3157235383987427,0.40110084414482117,-0.042146194726228714","0.27987682819366455,0.4054015576839447,-0.042249493300914764","0.35680729150772095,0.3498806953430176,-0.04605749994516373","0.35517802834510803,0.40217193961143494,-0.03817185387015343","0.3319050073623657,0.4249405264854431,-0.036400776356458664","0.3170188367366791,0.4287784993648529,-0.05417856574058533","0.37369897961616516,0.39071589708328247,-0.05156915634870529","0.37019026279449463,0.44013744592666626,-0.042548611760139465","0.35047516226768494,0.4624294936656952,-0.038387201726436615"
0.0,"0.29455330967903137,0.6349477767944336,-2.0911473086471233e-07","0.2672927677631378,0.536267101764679,0.0009245445835404098","0.2724898159503937,0.41896185278892517,-0.011297445744276047","0.3149875998497009,0.3342980444431305,-0.02477586828172207","0.3560886085033417,0.29991614818573,-0.03422832861542702","0.22195395827293396,0.37124723196029663,-0.017765404656529427","0.2931782603263855,0.28748178482055664,-0.03270057216286659","0.30626893043518066,0.34059345722198486,-0.039564620703458786","0.29490163922309875,0.375675231218338,-0.04546082392334938","0.24617572128772736,0.3846236765384674,-0.029630817472934723","0.32775795459747314,0.3191510736942291,-0.03862575814127922","0.3328689634799957,0.3726447522640228,-0.03802190721035004","0.31421512365341187,0.39754024147987366,-0.04070136323571205","0.27894502878189087,0.4042264521121979,-0.041244007647037506","0.35539311170578003,0.3485018014907837,-0.044839922338724136","0.3536127805709839,0.39990338683128357,-0.03642731159925461","0.33033865690231323,0.42203590273857117,-0.03455829247832298","0.31533223390579224,0.4282073378562927,-0.05361799895763397","0.37133777141571045,0.38870200514793396,-0.05067902058362961","0.3675958216190338,0.4367861747741699,-0.04133293777704239","0.3478074371814728,0.45877495408058167,-0.03717571124434471"
0.0,"0.2903204560279846,0.6359722018241882,-2.1146023243545642e-07","0.26806607842445374,0.5372393131256104,0.001648527686484158","0.2751605212688446,0.4196373522281647,-0.009621449746191502","0.31665268540382385,0.33446237444877625,-0.02254490926861763","0.35628122091293335,0.29901835322380066,-0.031135164201259613","0.22033163905143738,0.36920255422592163,-0.013459126465022564","0.29425644874572754,0.28695958852767944,-0.0280766524374485","0.30722126364707947,0.33930549025535583,-0.034504234790802","0.29469797015190125,0.3746299147605896,-0.03987855091691017","0.2411453127861023,0.38107508420944214,-0.025455845519900322","0.3241978883743286,0.3165186941623688,-0.03436817601323128","0.33040285110473633,0.37061843276023865,-0.033060647547245026","0.31196075677871704,0.394000381231308,-0.034874800592660904","0.2712242305278778,0.4001799523830414,-0.03757411986589432","0.3503251075744629,0.3435155749320984,-0.04196649789810181","0.34989023208618164,0.3954475522041321,-0.03401551768183708","0.32643866539001465,0.4168179929256439,-0.03198186680674553","0.3064294755458832,0.4237910807132721,-0.05043254420161247","0.3666127920150757,0.38370606303215027,-0.048145171254873276","0.36354684829711914,0.4318891763687134,-0.03972287103533745","0.34304946660995483,0.4543580412864685,-0.036051344126462936"
0.0,"0.28232109546661377,0.6367723941802979,-1.8763631715046358e-07","0.267135888338089,0.5383672118186951,-0.00026041618548333645","0.2776217460632324,0.41906142234802246,-0.011762930080294609","0.31906044483184814,0.3339635133743286,-0.024945583194494247","0.35615357756614685,0.30054569244384766,-0.033573806285858154","0.21762534976005554,0.36685165762901306,-0.011970415711402893","0.2946138381958008,0.2851581871509552,-0.027648212388157845","0.30697062611579895,0.33743059635162354,-0.03511987626552582","0.2938057780265808,0.37184008955955505,-0.041040435433387756","0.23386119306087494,0.37733691930770874,-0.02333090826869011","0.3210258483886719,0.3122830092906952,-0.03384312614798546","0.32716038823127747,0.36802783608436584,-0.033305540680885315","0.3083038032054901,0.39307156205177307,-0.03499705716967583","0.2600712180137634,0.3952862620353699,-0.03533465415239334","0.34504270553588867,0.3377929627895355,-0.04048941284418106","0.3444097340106964,0.39153096079826355,-0.03318626433610916","0.3207927644252777,0.4150468409061432,-0.031167324632406235","0.2933177053928375,0.41752251982688904,-0.04852621257305145","0.3600246012210846,0.3818657100200653,-0.0461253821849823","0.3586398959159851,0.42990803718566895,-0.03872561827301979","0.3400667607784271,0.4519732892513275,-0.03567309305071831"
0.0,"0.2769984304904938,0.6452838778495789,-2.1850465259376506e-07","0.27554458379745483,0.5385570526123047,0.004848392680287361","0.28653183579444885,0.4242333173751831,-0.003995111677795649","0.32328885793685913,0.3404434025287628,-0.016458414494991302","0.3554424047470093,0.2994868755340576,-0.02464415319263935","0.21655088663101196,0.36923933029174805,-0.00019819175940938294","0.2985121011734009,0.2873121500015259,-0.015929993242025375","0.31118932366371155,0.3428151309490204,-0.024046212434768677","0.2977490723133087,0.38224682211875916,-0.029849732294678688","0.2255193591117859,0.37736934423446655,-0.013739282265305519","0.3192294239997864,0.3119186460971832,-0.02362336404621601","0.3266919255256653,0.373972088098526,-0.022161783650517464","0.3077821433544159,0.4037507176399231,-0.0229625403881073","0.24653856456279755,0.393960177898407,-0.028524916619062424","0.337772011756897,0.338032603263855,-0.03264520689845085","0.33900734782218933,0.3993791937828064,-0.023314692080020905","0.31655725836753845,0.4284902811050415,-0.020020199939608574","0.2763782739639282,0.41581395268440247,-0.04449022188782692","0.34748339653015137,0.3832147419452667,-0.04051416367292404","0.34852102398872375,0.43725696206092834,-0.03178616985678673","0.33152541518211365,0.4634108245372772,-0.028122371062636375"
0.0,"0.2710096836090088,0.6463677883148193,-2.5121352109636064e-07","0.3166980743408203,0.5236135721206665,0.003285021521151066","0.3236878514289856,0.4220816493034363,-0.0023664352484047413","0.33650070428848267,0.3436584770679474,-0.012059316970407963","0.3479459881782532,0.2958703339099884,-0.01750118099153042","0.21635442972183228,0.3608933389186859,0.006862562149763107","0.29663020372390747,0.2918711006641388,-0.00950190145522356","0.3119727075099945,0.3516557514667511,-0.019673490896821022","0.29927006363868713,0.39178815484046936,-0.027125686407089233","0.21391591429710388,0.3702319264411926,-0.005461023189127445","0.31283217668533325,0.3068663477897644,-0.019092030823230743","0.32371923327445984,0.3752395510673523,-0.0197940431535244","0.30450043082237244,0.4075621962547302,-0.020452333614230156","0.22730427980422974,0.3881785273551941,-0.01988860033452511","0.32593414187431335,0.3351970911026001,-0.02924524061381817","0.3303038775920868,0.40142837166786194,-0.022776467725634575","0.3089887499809265,0.43332764506340027,-0.019709447398781776","0.25174054503440857,0.41065719723701477,-0.03542909398674965","0.32939612865448,0.3809775412082672,-0.03731255605816841","0.33377063274383545,0.4344449043273926,-0.032531339675188065","0.31935498118400574,0.45964592695236206,-0.03049246408045292"
0.0,"0.2631970942020416,0.6483253836631775,-3.017871961219498e-07","0.3137661814689636,0.5298648476600647,0.0037414473481476307","0.3211005926132202,0.4275253117084503,6.890162239869824e-06","0.33213067054748535,0.351987361907959,-0.007827511988580227","0.3449959456920624,0.2989347577095032,-0.011352868750691414","0.21545164287090302,0.355519562959671,0.011590363457798958","0.2960546314716339,0.2969221770763397,-0.005335196387022734","0.3094920217990875,0.3633235692977905,-0.016054591163992882","0.2953965365886688,0.39990174770355225,-0.02406131662428379","0.20897239446640015,0.3636030852794647,-0.000740045856218785","0.3065464198589325,0.305227130651474,-0.016301389783620834","0.31673747301101685,0.3828772306442261,-0.01737678237259388","0.2987714111804962,0.4107298254966736,-0.01725495047867298","0.21864938735961914,0.3827444911003113,-0.01553002092987299","0.31563520431518555,0.333874374628067,-0.028379524126648903","0.32020339369773865,0.40650200843811035,-0.02186388149857521","0.29895585775375366,0.4340125322341919,-0.0173890870064497","0.23934589326381683,0.40839895606040955,-0.031249403953552246","0.3157973289489746,0.37880903482437134,-0.0365506187081337","0.318729966878891,0.43619829416275024,-0.03222270309925079","0.3019893765449524,0.45949575304985046,-0.029502468183636665"
0.0,"0.2623678147792816,0.6475741863250732,-3.405272366308054e-07","0.31520211696624756,0.5351052284240723,0.007574210874736309","0.3232133984565735,0.430620014667511,0.006079495418816805","0.3318643569946289,0.3529965579509735,-0.000347265595337376","0.33616122603416443,0.29902124404907227,-0.0022199491504579782","0.21727216243743896,0.35111933946609497,0.015914149582386017","0.2947451174259186,0.29085662961006165,-0.003462871303781867","0.3105446696281433,0.36549094319343567,-0.014726927503943443","0.29632431268692017,0.4031350612640381,-0.022517060860991478","0.2054515779018402,0.355586975812912,0.0005711046396754682","0.2990536093711853,0.2950376868247986,-0.018334679305553436","0.3126712143421173,0.3812735974788666,-0.01952771469950676","0.2947625517845154,0.40963906049728394,-0.018145054578781128","0.20901823043823242,0.37443670630455017,-0.017410989850759506","0.30506640672683716,0.32944053411483765,-0.03378957137465477","0.3124633729457855,0.41143861413002014,-0.025718575343489647","0.28906014561653137,0.4374334216117859,-0.01912425085902214","0.22424231469631195,0.40264973044395447,-0.035932619124650955","0.30068284273147583,0.37661829590797424,-0.04430512338876724","0.3060475289821625,0.43798407912254333,-0.0391385443508625","0.287271112203598,0.46088024973869324,-0.035008754581213"
0.0,"0.25998592376708984,0.6487818956375122,-3.655535181223968e-07","0.3115656077861786,0.5432906746864319,-8.407540008192882e-05","0.32370060682296753,0.4343361258506775,-0.004216630011796951","0.32995694875717163,0.35432755947113037,-0.011862796731293201","0.3294374346733093,0.29446813464164734,-0.014095890335738659","0.22373853623867035,0.3400489091873169,0.012864666990935802","0.29463279247283936,0.28750914335250854,-0.010995498858392239","0.31069833040237427,0.36869028210639954,-0.0241781584918499","0.2964363992214203,0.40581685304641724,-0.031868208199739456","0.20504915714263916,0.34504371881484985,0.0006803487194702029","0.2931241989135742,0.29340529441833496,-0.022623125463724136","0.3083095848560333,0.38879671692848206,-0.024888820946216583","0.2907257378101349,0.4156535565853119,-0.0223414096981287","0.2006361186504364,0.366939514875412,-0.015281468629837036","0.29288816452026367,0.3294016420841217,-0.03776480630040169","0.30258089303970337,0.4190250635147095,-0.02989872731268406","0.28063151240348816,0.4448853135108948,-0.020600121468305588","0.20762242376804352,0.3989717960357666,-0.03211604058742523","0.28241655230522156,0.3726460635662079,-0.04408586025238037","0.29031750559806824,0.43390607833862305,-0.03822311758995056","0.27257251739501953,0.4575754404067993,-0.031485073268413544"
0.0,"0.2622735798358917,0.646542489528656,-3.7548744558080216e-07","0.30951371788978577,0.5463330745697021,-0.006599626503884792","0.3252084255218506,0.4346520006656647,-0.013262869790196419","0.33020004630088806,0.35332921147346497,-0.023033078759908676","0.32578587532043457,0.2874680757522583,-0.026501117274165154","0.23267704248428345,0.3374054431915283,0.012581145390868187","0.29859989881515503,0.29064667224884033,-0.01546473614871502","0.3103335499763489,0.37667593359947205,-0.03024774231016636","0.2913040518760681,0.4052206575870514,-0.03796619921922684","0.209965318441391,0.3428681194782257,0.0026964524295181036","0.29129475355148315,0.29869264364242554,-0.025174159556627274","0.30255424976348877,0.3995495140552521,-0.028298305347561836","0.28083038330078125,0.4190470576286316,-0.025045249611139297","0.19767680764198303,0.3648815453052521,-0.012307890690863132","0.2829638719558716,0.32930999994277954,-0.040329307317733765","0.2917706072330475,0.4238358438014984,-0.03209318593144417","0.2675924003124237,0.4465244710445404,-0.0204764474183321","0.1950475573539734,0.3961171507835388,-0.0285524632781744","0.2667813301086426,0.3639495074748993,-0.04320501536130905","0.2754541337490082,0.42613592743873596,-0.03599454462528229","0.25580960512161255,0.45052570104599,-0.026881840080022812"
0.0,"0.2596219480037689,0.636045515537262,-3.706009863435611e-07","0.30863189697265625,0.5453218817710876,-0.010633595287799835","0.329586386680603,0.438829243183136,-0.01786830462515354","0.3352866768836975,0.34996500611305237,-0.028504500165581703","0.31887173652648926,0.28256797790527344,-0.03287012502551079","0.2568151652812958,0.33546388149261475,0.01754847913980484","0.3062151372432709,0.2856958508491516,-0.01395008247345686","0.3160429000854492,0.3732452690601349,-0.02998283877968788","0.29881876707077026,0.40712907910346985,-0.03684310242533684","0.2298140674829483,0.34269246459007263,0.00897135678678751","0.28942668437957764,0.290915310382843,-0.02399337664246559","0.29984310269355774,0.39811617136001587,-0.02936006523668766","0.27939650416374207,0.42053282260894775,-0.02481096051633358","0.2068445384502411,0.36360985040664673,-0.006142955739051104","0.27318429946899414,0.3261473774909973,-0.04224275052547455","0.282033234834671,0.4277154505252838,-0.03509775921702385","0.2587469220161438,0.45073577761650085,-0.020562659949064255","0.18899545073509216,0.3939484655857086,-0.022355645895004272","0.25062742829322815,0.36099839210510254,-0.04244791716337204","0.2594985067844391,0.42757317423820496,-0.03485611826181412","0.2389618307352066,0.45228829979896545,-0.023233488202095032"
